,ticker,name,description,logoid,type,typespecs,market_cap_basicfundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
403,NASDAQ:EVCM,EVCM,EverCommerce Inc.,evercommerce,stock,['common'],,10.49,100,1,false,0,USD,-3.4069981583793667,423750,,-0.1141,50.94582975064489,0.0,Technology services,Technology Services,america,1.5,2.121415558649443
404,NASDAQ:PSIX,PSIX,"Power Solutions International, Inc.",power-solutions-international,stock,['common'],,96.32,100,1,false,0,USD,-3.3901705115346132,1014950,20.014961349846228,4.8124,146.7644344169829,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,1.3730319188153195
405,NASDAQ:CGNT,CGNT,Cognyte Software Ltd.,cognyte-software,stock,['common'],,8.55,100,1,false,0,USD,-3.3898305084745646,264099,,-0.1099,91.90005896226417,0.0,Technology services,Technology Services,america,2.0,1.3494777332776031
406,NASDAQ:LMB,LMB,"Limbach Holdings, Inc.",limbach,stock,['common'],,110.52,100,1,false,0,USD,-3.3831628638867075,286890,37.76912036087759,2.9262,33.70801919122688,0.0,Miscellaneous,Miscellaneous,america,1.0,1.0378320889043238
407,NASDAQ:AAOI,AAOI,"Applied Optoelectronics, Inc.",applied-optoelectronics,stock,['common'],,20.86,100,1,false,0,USD,-3.381194997684115,5696976,,-3.362,-75.13153096838049,0.0,Electronic technology,Electronic Technology,america,1.428571,0.984430841834993
408,NASDAQ:ONDS,ONDS,Ondas Holdings Inc.,ondas,stock,['common'],,3.43,100,1,false,0,USD,-3.3802816901408357,26202705,,-0.582,23.218997361477577,0.0,Electronic technology,Electronic Technology,america,1.2,0.8336443057052849
409,NYSE:FN,FN,Fabrinet,fabrinet,stock,['common'],,332.41,100,1,false,0,USD,-3.366376929561901,574226,37.0497102095408,8.972,19.05994134586036,0.0,Electronic technology,Electronic Technology,america,1.5,1.0426073372120976
410,NASDAQ:ESTA,ESTA,Establishment Labs Holdings Inc.,establishment-labs,stock,['common'],,33.63,100,1,false,0,USD,-3.362068965517226,950900,,-3.0601,1.645614373413047,0.0,Health technology,Health Technology,america,1.125,1.951203296751777
411,NASDAQ:XRAY,XRAY,DENTSPLY SIRONA Inc.,dentsply-sirona,stock,['common'],,12.525,100,1,false,0,USD,-3.3564814814814854,5172355,,-4.7464,-444.7492252955355,4.93827160493827,Health technology,Health Technology,america,1.805556,1.0613857471423247
412,NASDAQ:TBLA,TBLA,Taboola.com Ltd.,taboola,stock,['common'],,3.17,100,1,false,0,USD,-3.3536585365853626,1841599,86.37602179836512,0.0367,,0.0,Technology services,Technology Services,america,1.333333,1.2942592305099008
413,NASDAQ:TYRA,TYRA,"Tyra Biosciences, Inc.",tyra-biosciences,stock,['common'],,10.1,100,1,false,0,USD,-3.3492822966507143,137658,,-1.634,3.009437882115521,0.0,Health technology,Health Technology,america,1.0,0.6632797119032636
414,NASDAQ:FROG,FROG,JFrog Ltd.,jfrog,stock,['common'],,42.16,100,1,false,0,USD,-3.3470884915176544,2035159,,-0.7655,-69.32094669320946,0.0,Technology services,Technology Services,america,1.25,1.1691975278143862
415,NASDAQ:SLDB,SLDB,Solid Biosciences Inc.,solid-biosciences,stock,['common'],,6.08,100,1,false,0,USD,-3.3386327503974558,983746,,-2.9917,23.93145007500827,0.0,Health technology,Health Technology,america,1.038462,0.8167566008938657
416,NASDAQ:AVBP,AVBP,"ArriVent BioPharma, Inc.",arrivent-biopharma-inc,stock,['common'],,17.39,100,1,false,0,USD,-3.3351862145636346,523522,,-3.7667,-69.16823857001708,0.0,Health technology,Health Technology,america,1.0,2.1589497594119655
417,NASDAQ:XAGE,XAGE,"Longevity Health Holdings, Inc.",carmell-therapeutics,stock,['common'],,2.61,100,1,false,0,USD,-3.3333333333333446,15148,,-11.5995,-684.1516845444932,0.0,Finance,Finance,america,,0.321243237626261
418,NASDAQ:MAXN,MAXN,"Maxeon Solar Technologies, Ltd.",maxeon-solar-technologies,stock,['common'],,3.625,100,1,false,0,USD,-3.3333333333333335,150979,,-210.8679,60.343795840072225,0.0,Utilities,Utilities,america,2.0,1.0832807163562284
419,NYSE:SRI,SRI,"Stoneridge, Inc.",stoneridge,stock,['common'],,7.54,100,1,false,0,USD,-3.3333333333333304,288523,,-1.0735,-1726.5151515151513,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.6047287908023158
420,NASDAQ:HURC,HURC,"Hurco Companies, Inc.",hurco-companies,stock,['common'],,18.155,100,1,false,0,USD,-3.3280085197018106,9371,,-2.9912,-566.4884135472372,0.0,Producer manufacturing,Producer Manufacturing,america,,0.537158579576395
421,NASDAQ:OKTA,OKTA,"Okta, Inc.",okta,stock,['common'],,88.51,100,1,false,0,USD,-3.3205898416165947,3885332,137.41655022512032,0.6441,,0.0,Technology services,Technology Services,america,1.5,1.2100519222080026
422,NASDAQ:AVR,AVR,Anteris Technologies Global Corp.,anteris-technologies-ltd,stock,['common'],,3.5,100,1,false,0,USD,-3.314917127071826,75834,,-2.2749,-57.84762697751874,0.0,Health technology,Health Technology,america,1.0,0.5270645865058289
423,NASDAQ:TH,TH,Target Hospitality Corp.,target-hospitality,stock,['common'],,8.17,100,1,false,0,USD,-3.313609467455614,329649,76.49812734082397,0.1068,-90.35230352303523,0.0,Consumer services,Consumer Services,america,1.666667,0.8593534118245719
424,NASDAQ:DOX,DOX,Amdocs Limited,amdocs,stock,['common'],,86.45,100,1,false,0,USD,-3.3105916564142643,1154554,17.46888134497252,4.9488,13.954130975407567,2.25030757185997,Technology services,Technology Services,america,1.25,1.2899478268719595
425,NASDAQ:PUBM,PUBM,"PubMatic, Inc.",pubmatic,stock,['common'],,10.57,100,1,false,0,USD,-3.293687099725521,1478124,124.64622641509435,0.0848,-60.18779342723004,0.0,Technology services,Technology Services,america,1.454545,2.520022524860971
426,NYSE:MSIF,MSIF,"MSC Income Fund, Inc.",msc-income-fund,stock,['common'],,14.39,100,1,false,0,USD,-3.2930107526881733,207137,9.601654767465137,1.4987,-6.959274894462385,9.61021505376344,Miscellaneous,Miscellaneous,america,1.666667,1.07181092306745
427,AMEX:MPU,MPU,Mega Matrix Inc.,mega-matrix,stock,['common'],,3.82,100,1,false,0,USD,-3.2911392405063378,891935,,,,0.0,Technology services,Technology Services,america,,0.5533045077070328
428,NYSE:CACI,CACI,"CACI International, Inc.",caci-international,stock,['common'],,478.64,100,1,false,0,USD,-3.283557962375477,318921,21.419301715727954,22.3462,20.04211589391521,0.0,Technology services,Technology Services,america,1.4,1.0695044955467077
429,NASDAQ:MDAI,MDAI,"Spectral AI, Inc.",spectral-ai,stock,['common'],,2.36,100,1,false,0,USD,-3.2786885245901667,412379,,-0.5471,59.02179612014081,0.0,Health technology,Health Technology,america,1.0,1.1423902381051978
430,NASDAQ:DAWN,DAWN,"Day One Biopharmaceuticals, Inc.",day-one-biopharmaceuticals,stock,['common'],,5.9,100,1,false,0,USD,-3.2786885245901525,1743849,,-0.9125,52.78137128072444,0.0,Health technology,Health Technology,america,1.111111,0.6536637294857294
431,NASDAQ:TRDA,TRDA,"Entrada Therapeutics, Inc.",entrada-therapeutics,stock,['common'],,5.02,100,1,false,0,USD,-3.275529865125256,242106,,-1.7842,-160.29943560106798,0.0,Health technology,Health Technology,america,1.0,0.744787997551274
432,NASDAQ:AEHL,AEHL,Antelope Enterprise Holdings Limited,antelope-enterprise-limited,stock,['common'],,2.07,100,1,false,0,USD,-3.2710280373831906,204156,,-42.4328,71.97610564238376,0.0,Producer manufacturing,Producer Manufacturing,america,,0.1666379218237679
433,NASDAQ:ACIU,ACIU,AC Immune SA,ac-immune,stock,['common'],,2.07,100,1,false,0,USD,-3.2710280373831906,107613,,-0.583,18.847438752783972,0.0,Health technology,Health Technology,america,1.0,0.6929259901495343
434,NASDAQ:TNXP,TNXP,Tonix Pharmaceuticals Holding Corp.,tonix-pharmaceuticals,stock,['common'],,44.97,100,1,false,0,USD,-3.269520326952039,948898,,-2930.7793,83.49355180632779,0.0,Health technology,Health Technology,america,1.0,0.6067205390968564
435,NASDAQ:HOLO,HOLO,MicroCloud Hologram Inc.,microcloud-hologram,stock,['common'],,4.44,100,1,false,0,USD,-3.2679738562091387,1362268,,-453.508,82.87201256911504,0.0,Electronic technology,Electronic Technology,america,,1.722976814331643
436,NASDAQ:SHOO,SHOO,"Steven Madden, Ltd.",madden-steven,stock,['common'],,24.61,100,1,false,0,USD,-3.2625786163522084,1480471,19.35966016362492,1.2712,-48.15872109620326,3.30188679245283,Consumer non-durables,Consumer Non-Durables,america,1.6,0.6487905483410795
437,NYSE:CRM,CRM,"Salesforce, Inc.",salesforce,stock,['common'],,232.68,100,1,false,0,USD,-3.255581888486959,10732752,36.39435033550748,6.3933,14.98534199025197,0.678558064113758,Technology services,Technology Services,america,1.237288,1.6663853842095304
438,NYSE:DNA,DNA,"Ginkgo Bioworks Holdings, Inc.",ginkgo-bioworks,stock,['common'],,11.89,100,1,false,0,USD,-3.25467860048819,1524854,,-5.8544,67.53615473338657,0.0,Health services,Health Services,america,2.375,1.0411972579681064
439,NASDAQ:INDI,INDI,"indie Semiconductor, Inc.",indie-semiconductor,stock,['common'],,3.89,100,1,false,0,USD,-3.233830845771131,3233501,,-0.8325,-64.33083300434267,0.0,Electronic technology,Electronic Technology,america,1.0,0.7697312578233274
440,NYSE:NATL,NATL,NCR Atleos Corporation,ncr-atleos,stock,['common'],,35.91,100,1,false,0,USD,-3.2336297493937023,755938,20.376780343868806,1.7623,,0.0,Electronic technology,Electronic Technology,america,1.357143,0.6586136126734622
441,NYSE:CAVA,CAVA,"CAVA Group, Inc.",cava,stock,['common'],,82.3,100,1,false,0,USD,-3.2333921222810114,4289720,68.65198531865198,1.1988,371.22641509433964,0.0,Consumer services,Consumer Services,america,1.404762,1.4636814578318091
442,NASDAQ:TTSH,TTSH,"Tile Shop Holdings, Inc.",tile-shop,stock,['common'],,6.0,100,1,false,0,USD,-3.2258064516129057,30594,,-0.0006,-100.48701298701299,0.0,Retail trade,Retail Trade,america,,0.804112818652768
443,NASDAQ:RGC,RGC,Regencell Bioscience Holdings Limited,regencell-bioscience,stock,['common'],,13.52,100,1,false,0,USD,-3.221188260558347,232049,,-0.3142,13.204419889502766,0.0,Health technology,Health Technology,america,,0.6688029255102237
444,NASDAQ:NISN,NISN,"NiSun Intl Enterprise Development Group Co, Ltd",nisun-intl-enterprise-development-co-ltd,stock,['common'],,3.91,100,1,false,0,USD,-3.215426124409023,8871,7.238059977786005,0.5402,-87.87103147873727,0.0,Producer manufacturing,Producer Manufacturing,america,,0.24842267980610075
445,NASDAQ:CCCC,CCCC,"C4 Therapeutics, Inc.",c4-therapeutics,stock,['common'],,2.42,100,1,false,0,USD,-3.200000000000003,1771681,,-1.582,16.732459603137002,0.0,Health technology,Health Technology,america,1.333333,0.9442670219853431
446,NYSE:DKL,DKL,"Delek Logistics Partners, L.P.",delek-us-holdings,stock,['common'],,42.08,100,1,false,0,USD,-3.197607545433634,109690,14.254259679550149,2.9521,1.4258228543942861,10.1334253508167,Industrial services,Industrial Services,america,1.5,0.8436076474582945
447,NASDAQ:BMRA,BMRA,"Biomerica, Inc.",biomerica,stock,['common'],,3.011,100,1,false,0,USD,-3.183279742765265,25778,,-2.2305,26.13015399900645,0.0,Health technology,Health Technology,america,,0.6363728377567722
448,NASDAQ:XNCR,XNCR,"Xencor, Inc.",xencor,stock,['common'],,7.0,100,1,false,0,USD,-3.181189488243436,943091,,-2.4178,22.52131000448631,0.0,Health technology,Health Technology,america,1.166667,1.2825099520920642
449,NASDAQ:GOGL,GOGL,Golden Ocean Group Limited,golden-ocean-group,stock,['common'],,8.25,100,1,false,0,USD,-3.169014084507037,1960002,14.516980468062643,0.5683,-39.134625682767485,9.38967136150235,Transportation,Transportation,america,1.5,0.6166536136541317
450,AMEX:IE,IE,Ivanhoe Electric Inc.,ivanhoe-electric,stock,['common'],,9.82,100,1,false,0,USD,-3.155818540433928,763388,,-0.6397,67.78952668680765,0.0,Non-energy minerals,Non-Energy Minerals,america,1.1,0.4750698893929801
451,NASDAQ:VUZI,VUZI,Vuzix Corporation,vuzix,stock,['common'],,2.0,100,1,false,0,USD,-3.1476997578692467,1146387,,-1.0476,-34.49736808319425,0.0,Electronic technology,Electronic Technology,america,1.0,0.7735754585396236
452,NASDAQ:CLDX,CLDX,"Celldex Therapeutics, Inc.",celldex-therapeutics,stock,['common'],,20.01,100,1,false,0,USD,-3.146176185866402,1527705,,-3.008,-9.696947594909004,0.0,Health technology,Health Technology,america,1.133333,1.7357640995575674
453,NASDAQ:BDMD,BDMD,Baird Medical Investment Holdings Ltd,baird-medical-investment-ltd,stock,['common'],,2.16,100,1,false,0,USD,-3.1390134529147913,122258,,,,0.0,Health technology,Health Technology,america,,0.49116207167242903
454,NYSE:MEG,MEG,"Montrose Environmental Group, Inc.",montrose-environmental,stock,['common'],,25.31,100,1,false,0,USD,-3.138155376961348,577881,,-1.5424,-3.5654334250990347,0.0,Commercial services,Commercial Services,america,1.357143,1.1384818941147477
455,NYSE:WD,WD,"Walker & Dunlop, Inc",walker-and-dunlop,stock,['common'],,78.26,100,1,false,0,USD,-3.131575690060652,286540,24.1401647182208,3.2419,25.213394615889673,3.2677311548459,Finance,Finance,america,1.75,0.8616749223548318
456,NASDAQ:EGAN,EGAN,eGain Corporation,egain,stock,['common'],,5.58,100,1,false,0,USD,-3.124999999999995,47813,57.28952772073922,0.0974,-64.7994217564149,0.0,Technology services,Technology Services,america,1.5,1.441822595479698
457,NASDAQ:ALGM,ALGM,"Allegro MicroSystems, Inc.",allegro-microsystems,stock,['common'],,29.81,100,1,false,0,USD,-3.119922001949954,1193313,,-0.3673,-196.7852437417655,0.0,Electronic technology,Electronic Technology,america,1.285714,0.6838619619065586
458,NASDAQ:JLHL,JLHL,Julong Holding Limited,julong-limited,stock,['common'],,3.86,100,1,false,0,USD,-3.1173133878821364,14963,,,,0.0,Commercial services,Commercial Services,america,,0.5195377874072068
459,NASDAQ:SWIM,SWIM,"Latham Group, Inc.",latham,stock,['common'],,7.15,100,1,false,0,USD,-3.1165311653116468,720786,,-0.1202,-220.5616850551655,0.0,Producer manufacturing,Producer Manufacturing,america,1.625,0.9114419803054907
460,NASDAQ:TWNP,TWNP,Twin Hospitality Group Inc.,twin-hospitality,stock,['common'],,3.43,100,1,false,0,USD,-3.107344632768358,8837,,-1.1663,-83.26524198617221,0.0,Miscellaneous,Miscellaneous,america,,0.32665991438900516
461,NASDAQ:RCON,RCON,"Recon Technology, Ltd.",recon-technology,stock,['common'],,2.5,100,1,false,0,USD,-3.1007751937984525,70280,,-0.5704,83.10626702997276,0.0,Distribution services,Distribution Services,america,,0.0134584821528424
462,NASDAQ:NEUP,NEUP,Neuphoria Therapeutics Inc.,neuphoria-therapeutics,stock,['common'],,7.2,100,1,false,0,USD,-3.0955585464333724,39509,,,,0.0,Health technology,Health Technology,america,,1.4320977809353284
463,NYSE:NU,NU,Nu Holdings Ltd.,nu-holdings,stock,['common'],,11.92,100,1,false,0,USD,-3.0894308943089492,43078174,27.115559599636033,0.4396,68.81720430107525,0.0,Finance,Finance,america,1.631579,1.2042350223524636
464,NASDAQ:HSON,HSON,"Hudson Global, Inc.",hudson-global,stock,['common'],,8.8,100,1,false,0,USD,-3.0837004405286272,3759,,-1.2991,-86.22419724770641,0.0,Commercial services,Commercial Services,america,,0.5186687639705274
465,NASDAQ:ARCB,ARCB,ArcBest Corporation,arcbest-corporation,stock,['common'],,68.73,100,1,false,0,USD,-3.074319560005631,321348,10.217643385960217,6.7266,27.77039091288988,0.676914398533352,Transportation,Transportation,america,1.538462,0.6288267235507102
466,NYSE:ENR,ENR,"Energizer Holdings, Inc.",energizer-holdings,stock,['common'],,27.9,100,1,false,0,USD,-3.0576789437109193,810317,8.036177199147415,3.4718,2494.768310911809,4.16956219596942,Consumer non-durables,Consumer Non-Durables,america,1.714286,0.5453889652957362
467,NASDAQ:CCCS,CCCS,CCC Intelligent Solutions Holdings Inc.,ccc-intelligent-solutions,stock,['common'],,9.23,100,1,false,0,USD,-3.0462184873949494,8198769,4395.238095238095,0.0021,-93.9306358381503,0.0,Technology services,Technology Services,america,1.285714,0.8328679831295343
468,NASDAQ:NTIC,NTIC,Northern Technologies International Corporation,northern-technologies-international,stock,['common'],,7.34,100,1,false,0,USD,-3.0383091149273502,23746,24.42595673876872,0.3005,-34.914446610353046,2.11360634081902,Process industries,Process Industries,america,1.0,0.9901923173152303
469,NASDAQ:REGN,REGN,"Regeneron Pharmaceuticals, Inc.",regeneron-pharmaceuticals,stock,['common'],,545.94,100,1,false,0,USD,-3.0301953818827614,1103960,13.755933843316301,39.6876,5.100976129063016,0.312611012433393,Health technology,Health Technology,america,1.357143,1.0934719636605499
470,NASDAQ:TNGX,TNGX,"Tango Therapeutics, Inc.",tango-therapeutics,stock,['common'],,6.41,100,1,false,0,USD,-3.0257186081694427,1280941,,-1.3284,-17.318731784862663,0.0,Health technology,Health Technology,america,1.0625,0.5335543680288495
471,NASDAQ:SDGR,SDGR,"Schrodinger, Inc.",schrodinger,stock,['common'],,18.63,100,1,false,0,USD,-3.0192608016658085,1599042,,-2.4822,10.962048927469677,0.0,Technology services,Technology Services,america,1.222222,1.3140811395438623
472,NYSE:TNK,TNK,Teekay Tankers Ltd.,teekay-tankers-ltd,stock,['common'],,43.29,100,1,false,0,USD,-3.0024647098364405,450946,5.375035696991519,8.0539,-37.27931842783605,2.24064530584808,Transportation,Transportation,america,1.25,0.7123077348349925
473,NASDAQ:CXDO,CXDO,"Crexendo, Inc.",crexendo,stock,['common'],,5.83,100,1,false,0,USD,-2.995008319467549,335485,58.125623130608176,0.1003,2.1384928716904326,0.0,Technology services,Technology Services,america,1.0,1.2632463229604436
474,NASDAQ:WFRD,WFRD,Weatherford International plc,weatherford,stock,['common'],,53.78,100,1,false,0,USD,-2.9942279942279884,991370,8.26748654880861,6.505,-3.1042392826287744,1.8037518037518,Industrial services,Industrial Services,america,1.444444,1.105462705450395
475,NASDAQ:BBNX,BBNX,"Beta Bionics, Inc.",beta-bionics,stock,['common'],,14.3,100,1,false,0,USD,-2.9850746268656683,591637,,-1.694,-34.11448024701133,0.0,Health technology,Health Technology,america,1.222222,0.6680073399434374
476,NYSE:CINT,CINT,CI&T Inc,ciandt,stock,['common'],,5.22,100,1,false,0,USD,-2.9739776951672887,92070,,,,0.0,Technology services,Technology Services,america,1.272727,0.7692641900710026
477,NYSE:SNAP,SNAP,Snap Inc.,snap,stock,['common'],,7.19,100,1,false,0,USD,-2.9689608636977023,51546421,,-0.3259,54.37491250174996,0.0,Technology services,Technology Services,america,1.928571,0.792703416721896
478,NASDAQ:WTF,WTF,Waton Financial Limited,waton-financial-limited,stock,['common'],,4.25,100,1,false,0,USD,-2.9680365296803632,54405,,-0.0323,-582.0895522388059,0.0,Finance,Finance,america,,0.7660615242941687
479,NYSE:CSTM,CSTM,Constellium SE,constellium-nv,stock,['common'],,13.08,100,1,false,0,USD,-2.9673590504451064,1242655,68.01872074882995,0.1923,-83.55004277159965,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,0.6674085211180386
480,NASDAQ:GSM,GSM,Ferroglobe PLC,ferroglobe,stock,['common'],,3.93,100,1,false,0,USD,-2.962962962962955,1313254,,-0.5591,-258.83522727272725,1.33333333333333,Non-energy minerals,Non-Energy Minerals,america,1.5,0.7071026379303614
481,NASDAQ:DOCU,DOCU,"DocuSign, Inc.",docusign,stock,['common'],,67.14,100,1,false,0,USD,-2.9628559040323705,3402138,12.687794092635638,5.2917,930.1148530270584,0.0,Technology services,Technology Services,america,1.73913,1.7195514265531642
482,NYSE:OTF,OTF,Blue Owl Technology Finance Corp.,blue-owl,stock,['common'],,14.42,100,1,false,0,USD,-2.9609690444145325,241313,7.966850828729282,1.81,44.800000000000004,0.0,Finance,Finance,america,1.6,1.6635438123364465
483,NYSE:CLW,CLW,Clearwater Paper Corporation,clearwater-paper,stock,['common'],,21.76,100,1,false,0,USD,-2.9438001784121326,215357,,-6.2778,-334.3074683686038,0.0,Process industries,Process Industries,america,1.0,0.5244955958171283
484,NYSE:NABL,NABL,"N-able, Inc.",n-able,stock,['common'],,7.26,100,1,false,0,USD,-2.9411764705882435,1210533,474.5098039215686,0.0153,-91.14583333333333,0.0,Technology services,Technology Services,america,1.5,1.1462754355183433
485,NASDAQ:SNCR,SNCR,"Synchronoss Technologies, Inc.",synchronoss-technologies,stock,['common'],,7.59,100,1,false,0,USD,-2.941176470588241,67599,,-0.2167,93.50400191852273,0.0,Technology services,Technology Services,america,1.0,1.0946302410651096
486,NYSE:SUN,SUN,Sunoco LP,sunoco,stock,['common'],,50.6,100,1,false,0,USD,-2.9349702666410917,544594,24.858757062146896,2.0355,-73.10599053986206,6.78169959716094,Distribution services,Distribution Services,america,1.25,1.5638921298831605
487,NASDAQ:IMMX,IMMX,"Immix Biopharma, Inc.",immix-biopharma,stock,['common'],,2.32,100,1,false,0,USD,-2.928870292887041,192567,,-0.7915,8.274423455788622,0.0,Health technology,Health Technology,america,1.0,0.6276568351678439
488,NASDAQ:DLO,DLO,DLocal Limited,dlocal,stock,['common'],,10.65,100,1,false,0,USD,-2.9170464904284437,1776827,,,,0.0,Technology services,Technology Services,america,1.6,1.7210433385796204
489,NYSE:KFRC,KFRC,"Kforce, Inc.",kforce,stock,['common'],,31.03,100,1,false,0,USD,-2.909887359198998,254958,13.11828866153716,2.3654,-11.633293484757916,4.81852315394243,Commercial services,Commercial Services,america,1.75,0.6287244187225026
490,NASDAQ:SYTA,SYTA,"Siyata Mobile, Inc.",siyata-mobile,stock,['common'],,3.34,100,1,false,0,USD,-2.9069767441860495,641655,,-1204.1894,83.28697052994524,0.0,Electronic technology,Electronic Technology,america,2.0,0.8018271995561337
491,NYSE:DAR,DAR,Darling Ingredients Inc.,darling-ingredients,stock,['common'],,29.74,100,1,false,0,USD,-2.9056480574600085,1538448,45.585530349478844,0.6524,-71.39349294045427,0.0,Consumer non-durables,Consumer Non-Durables,america,1.192308,0.7617343611541064
492,NYSE:ANF,ANF,Abercrombie & Fitch Company,abercrombie-and-fitch,stock,['common'],,100.12,100,1,false,0,USD,-2.899815730772956,1503875,9.861319044992516,10.1528,26.338319106045148,0.0,Retail trade,Retail Trade,america,1.423077,0.7342138349979908
493,NASDAQ:OM,OM,"Outset Medical, Inc.",outset-medical,stock,['common'],,12.43,100,1,false,0,USD,-2.890625000000008,375028,,-20.2988,56.932386214154164,0.0,Health technology,Health Technology,america,1.4,0.8371997914077125
494,NASDAQ:FTRE,FTRE,Fortrea Holdings Inc.,fortrea,stock,['common'],,6.39,100,1,false,0,USD,-2.8875379939209784,1852186,,-11.4193,-283.9969063151523,0.0,Commercial services,Commercial Services,america,2.0,0.9210674258576641
495,NASDAQ:CING,CING,Cingulate Inc.,cingulate,stock,['common'],,4.05,100,1,false,0,USD,-2.8776978417266212,92587,,-10.1489,96.46212142339226,0.0,Health technology,Health Technology,america,1.0,0.6380971284354111
496,NASDAQ:HTZ,HTZ,"Hertz Global Holdings, Inc",hertz,stock,['common'],,5.4,100,1,false,0,USD,-2.8776978417266053,9124634,,-8.2935,-212.9268384711165,0.0,Finance,Finance,america,2.35,1.2644179568242633
497,AMEX:MHH,MHH,"Mastech Digital, Inc",mastech-digital,stock,['common'],,7.2842,100,1,false,0,USD,-2.8773333333333304,6372,41.695477962220956,0.1747,,0.0,Commercial services,Commercial Services,america,,0.8683801684428575
498,NYSE:NMAX,NMAX,"Newsmax, Inc.",newsmax,stock,['common'],,11.48,100,1,false,0,USD,-2.8764805414551597,1040350,,,,0.0,Consumer services,Consumer Services,america,1.0,1.6749424995709403
499,AMEX:UAVS,UAVS,"AgEagle Aerial Systems, Inc.",ageagle-aerial-systems,stock,['common'],,2.03,100,1,false,0,USD,-2.8708133971291896,3931805,,-31.4033,90.76290667251033,0.0,Electronic technology,Electronic Technology,america,,0.541634007904998
