,ticker,name,description,logoid,type,typespecs,relative_volume_10d_calc,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark
446,NASDAQ:SLNO,SLNO,"Soleno Therapeutics, Inc.",soleno-therapeutics,stock,['common'],1.7881399763536023,85.76,100,1,false,0,USD,4.140862173649072,2023893,4557715809.224044,USD,,-4.1451,-70.27893028796781,0.0,Health technology,Health Technology,america,1.055556
447,AMEX:UAMY,UAMY,United States Antimony Corporation,united-states-antimony,stock,['common'],1.785252532677923,3.79,100,1,false,0,USD,4.120879120879118,7518751,451394703.7417583,USD,,-0.0085,84.40366972477064,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0
448,NASDAQ:CRSR,CRSR,"Corsair Gaming, Inc.",corsair,stock,['common'],1.780561556357421,9.03,100,1,false,0,USD,0.0,1080063,957513898.0,USD,,-0.803,-112.9973474801061,0.0,Technology services,Technology Services,america,1.583333
449,NYSE:SLVM,SLVM,Sylvamo Corporation,sylvamo,stock,['common'],1.7800001400485035,42.3,100,1,false,0,USD,4.702970297029699,762593,1722571329.2747521,USD,8.116820815903594,5.2114,-5.878740811645504,4.45544554455446,Process industries,Process Industries,america,1.833333
450,NASDAQ:RBBN,RBBN,Ribbon Communications Inc.,ribbon-communications,stock,['common'],1.77917131443001,4.02,100,1,false,0,USD,6.068601583113444,948072,711869022.6807387,USD,,-0.2533,18.5006435006435,0.0,Technology services,Technology Services,america,1.071429
451,NYSE:KNOP,KNOP,KNOT Offshore Partners LP,knot-offshore-partners,stock,['common'],1.7778293314774,6.91,100,1,false,0,USD,-0.14450867052022812,59774,241419959.34537575,USD,16.678735216027032,0.4143,,1.5028901734104,Transportation,Transportation,america,1.0
452,NYSE:PSFE,PSFE,Paysafe Limited,paysafe,stock,['common'],1.7777702088216765,11.77,100,1,false,0,USD,3.6091549295774663,610679,698353656.9392606,USD,,-0.0223,89.74241030358785,0.0,Commercial services,Commercial Services,america,2.0
453,NASDAQ:OUST,OUST,"Ouster, Inc.",ouster,stock,['common'],1.7766722466820875,27.88,100,1,false,0,USD,8.062015503875962,4825870,1499803653.376744,USD,,-1.8097,38.13202967419917,0.0,Electronic technology,Electronic Technology,america,1.333333
454,NASDAQ:ARTW,ARTW,"Art's-Way Manufacturing Co., Inc.",arts-way,stock,['common'],1.7722750213384422,4.24,100,1,false,0,USD,7.61421319796955,126452,21658277.279187813,USD,13.947368421052632,0.304,,0.0,Producer manufacturing,Producer Manufacturing,america,
455,NASDAQ:KLTR,KLTR,"Kaltura, Inc.",kaltura,stock,['common'],1.7709711066603766,1.6,100,1,false,0,USD,-8.045977011494248,435839,247186402.75862074,USD,,-0.1258,58.9960886571056,0.0,Technology services,Technology Services,america,1.6
456,NASDAQ:ASRT,ASRT,"Assertio Holdings, Inc.",assertio,stock,['common'],1.7708941095601285,0.725,10000,1,false,0,USD,-0.5486968449931418,277721,69441033.0589849,USD,,-0.3204,91.89660841194768,0.0,Health technology,Health Technology,america,1.0
457,NYSE:ASIC,ASIC,Ategrity Specialty Insurance Company Holdings,ategrity-specialty-insurance-company,stock,['common'],1.7706261789855322,18.68,100,1,false,0,USD,-2.147721320062861,169612,879205451.64,USD,,,,0.0,Finance,Finance,america,1.3
458,NASDAQ:WBA,WBA,"Walgreens Boots Alliance, Inc.",walgreens-boots-alliance,stock,['common'],1.7686641618175554,11.86,100,1,false,0,USD,-0.6700167504187611,11328182,10265549172.917923,USD,,-7.29,-8.197159267999462,4.18760469011725,Retail trade,Retail Trade,america,2.0
459,NASDAQ:ALTO,ALTO,"Alto Ingredients, Inc.",alto-ingredients,stock,['common'],1.7676863778864293,1.01,100,1,false,0,USD,-4.7169811320754755,457059,77983282.46226415,USD,,-0.9206,-74.32304487786404,0.0,Process industries,Process Industries,america,1.0
460,NASDAQ:STHO,STHO,Star Holdings - Shares of Beneficial Interest,star-shares-of-beneficial-interest,stock,['common'],1.7669528269164065,7.25,100,1,false,0,USD,-0.137741046831953,81506,96352626.82506888,USD,,-4.3244,37.23748566784227,0.0,Finance,Finance,america,
461,NASDAQ:LASR,LASR,"nLIGHT, Inc.",nlight,stock,['common'],1.763283516746692,26.48,100,1,false,0,USD,1.2619502868068904,2226472,1309157204.585851,USD,,-0.9661,10.280460624071324,0.0,Electronic technology,Electronic Technology,america,1.142857
462,NYSE:ZIP,ZIP,"ZipRecruiter, Inc.",ziprecruiter,stock,['common'],1.7631459208103433,3.48,100,1,false,0,USD,-12.781954887218049,2031258,323303905.26315784,USD,,-0.1993,-156.1092342342342,0.0,Technology services,Technology Services,america,1.875
463,NASDAQ:XOMA,XOMA,XOMA Royalty Corporation,xoma-depositary-shares-rep-series-b-8375-cumulative-preferred-stock,stock,['common'],1.7601565840981612,27.23,100,1,false,0,USD,2.754716981132077,53507,325858371.5430189,USD,,-1.1393,70.94660070383027,0.0,Health technology,Health Technology,america,1.25
464,AMEX:AZTR,AZTR,Azitra Inc,azitra,stock,['common'],1.7589824916229562,0.1591,10000,1,false,0,USD,-2.98780487804879,1779761,3289607.7622999996,USD,,-3.4615,87.56779082713788,0.0,Health technology,Health Technology,america,
465,NYSE:PBH,PBH,Prestige Consumer Healthcare Inc.,prestige-consumer-healthcare,stock,['common'],1.7587076396123096,63.89,100,1,false,0,USD,-2.577005184507468,883975,3144293560.3760295,USD,14.989911313406223,4.2622,4.28931463945778,0.0,Health technology,Health Technology,america,1.583333
466,NYSE:HSY,HSY,The Hershey Company,hershey,stock,['common'],1.7561105651071784,175.42,100,1,false,0,USD,-4.802735116947969,3185027,35561931697.658646,USD,23.311008345293146,7.5252,-16.449793489363596,2.9738969989689,Consumer non-durables,Consumer Non-Durables,america,2.04
467,NASDAQ:PEPG,PEPG,PepGen Inc.,pepgen,stock,['common'],1.7532917835164403,1.01,100,1,false,0,USD,-5.607476635514024,361800,33127719.654205605,USD,,-2.9678,10.039405880569868,0.0,Health technology,Health Technology,america,1.3
468,AMEX:MWG,MWG,Multi Ways Holdings Limited,multi-ways-holdings-limited,stock,['common'],1.7501202170776946,0.2392,10000,1,false,0,USD,-3.935742971887551,50953,7972536.0,USD,,-0.0678,,0.0,Distribution services,Distribution Services,america,
469,NASDAQ:WDAY,WDAY,"Workday, Inc.",workday,stock,['common'],1.748925587154913,213.69,100,1,false,0,USD,-3.773584905660375,5092521,57055231882.188675,USD,117.99558255107675,1.811,-67.30515787763356,0.0,Technology services,Technology Services,america,1.365854
470,NASDAQ:GROW,GROW,"U.S. Global Investors, Inc.",u-s-global-investors,stock,['common'],1.7481845365228534,2.438,100,1,false,0,USD,2.8691983122362896,29466,32050141.394092828,USD,243.8,0.01,-90.65420560747664,3.79746835443038,Miscellaneous,Miscellaneous,america,
471,NASDAQ:MFI,MFI,mF International Limited,,stock,['common'],1.7465276094439328,39.57,100,1,false,0,USD,5.830435945439957,57641,61935002.01,USD,,-0.1956,,0.0,Technology services,Technology Services,america,
472,NASDAQ:GSIT,GSIT,"GSI Technology, Inc.",gsi-technology,stock,['common'],1.7430267355523559,3.13,100,1,false,0,USD,-5.15151515151515,493918,91053663.36363636,USD,,-0.5414,1.8135654697134584,0.0,Electronic technology,Electronic Technology,america,
473,NASDAQ:EMBC,EMBC,Embecta Corp.,embecta,stock,['common'],1.740486646386147,12.73,100,1,false,0,USD,3.6644951140065234,1293946,743973119.3346906,USD,8.89960850111857,1.4304,18.489065606361816,4.88599348534202,Health technology,Health Technology,america,1.875
474,NASDAQ:PRPH,PRPH,"ProPhase Labs, Inc.",prophase-labs,stock,['common'],1.7377878586433018,0.2817,10000,1,false,0,USD,-9.769378603459312,1543112,11702157.26713645,USD,,,,0.0,Health technology,Health Technology,america,
475,AMEX:AUST,AUST,Austin Gold Corp.,austin-gold,stock,['common'],1.7370763460518046,1.27,100,1,false,0,USD,-6.959706959706957,152882,16855122.5,USD,,-0.1871,26.656213249706003,0.0,Non-energy minerals,Non-Energy Minerals,america,
476,NYSE:MP,MP,MP Materials Corp.,mp-materials,stock,['common'],1.7359127676795816,72.69,100,1,false,0,USD,-2.1932185145317487,23815620,12871125610.469324,USD,,-0.6189,-53.87866732968673,0.0,Non-energy minerals,Non-Energy Minerals,america,1.375
477,NASDAQ:CLDX,CLDX,"Celldex Therapeutics, Inc.",celldex-therapeutics,stock,['common'],1.7357640995575674,20.01,100,1,false,0,USD,-3.146176185866402,1527705,1328795006.4191675,USD,,-3.008,-9.696947594909004,0.0,Health technology,Health Technology,america,1.133333
478,NASDAQ:DHIL,DHIL,"Diamond Hill Investment Group, Inc.",diamond-hill,stock,['common'],1.735432120529963,143.9,100,1,false,0,USD,1.0462748402499888,51189,392150242.48507833,USD,8.17506803088233,17.6023,21.651899871452855,4.21318727617443,Finance,Finance,america,
479,NASDAQ:BOOM,BOOM,DMC Global Inc.,dmc-global,stock,['common'],1.7337157609799074,6.1,100,1,false,0,USD,4.273504273504273,369748,125545746.47863248,USD,,-8.6378,-1438.3638053920051,0.0,Industrial services,Industrial Services,america,1.666667
480,AMEX:IDR,IDR,"Idaho Strategic Resources, Inc.",idaho-strategic-resources,stock,['common'],1.7325250633546079,24.84,100,1,false,0,USD,0.852618757612671,720101,360313927.23507917,USD,38.39258114374034,0.647,61.99298948422636,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0
481,NASDAQ:BKYI,BKYI,"BIO-key International, Inc.",bio-key-international,stock,['common'],1.7323118549871668,0.7771,10000,1,false,0,USD,3.2553813446718,222930,5322182.985384001,USD,,-2.0669,80.11812349099164,0.0,Technology services,Technology Services,america,1.0
482,NYSE:EGY,EGY,"VAALCO Energy, Inc.",vaalco-energy,stock,['common'],1.7280015029116536,3.6,100,1,false,0,USD,-3.9999999999999973,1090901,373748566.08,USD,9.777294948397609,0.3682,-54.71651703357521,6.66666666666667,Energy minerals,Energy Minerals,america,1.0
483,NASDAQ:WRAP,WRAP,"Wrap Technologies, Inc.",wrap-technologies,stock,['common'],1.7277688435324798,1.3,100,1,false,0,USD,3.174603174603177,257205,65750317.6984127,USD,,-0.15,75.6335282651072,0.0,Health technology,Health Technology,america,
484,NASDAQ:OPRX,OPRX,OptimizeRx Corporation,optimizerx,stock,['common'],1.7270981251517703,16.18,100,1,false,0,USD,-6.473988439306363,822893,299250890.08786124,USD,,-0.5406,45.912956478239124,0.0,Technology services,Technology Services,america,1.142857
485,NASDAQ:NODK,NODK,"NI Holdings, Inc.",ni,stock,['common'],1.7270093030349245,12.64,100,1,false,0,USD,-1.4809041309430984,16986,261629974.9462198,USD,173.38820301783264,0.0729,-67.22122302158272,0.0,Finance,Finance,america,
486,NASDAQ:TIVC,TIVC,"Tivic Health Systems, Inc.",tivic-health-systems,stock,['common'],1.7266692541388422,3.56,100,1,false,0,USD,12.480252764612954,51606,3705418.9699842026,USD,,-14.4672,92.38683419925518,0.0,Health technology,Health Technology,america,
487,NASDAQ:HOLO,HOLO,MicroCloud Hologram Inc.,microcloud-hologram,stock,['common'],1.722976814331643,4.44,100,1,false,0,USD,-3.2679738562091387,1362268,20990911.58169935,USD,,-453.508,82.87201256911504,0.0,Electronic technology,Electronic Technology,america,
488,NASDAQ:VIR,VIR,"Vir Biotechnology, Inc.",vir-biotechnology,stock,['common'],1.7218551189009108,4.28,100,1,false,0,USD,-0.46511627906975755,1778515,594562336.3255813,USD,,-4.0098,-12.108927223418235,0.0,Health technology,Health Technology,america,1.222222
489,NASDAQ:MNTK,MNTK,"Montauk Renewables, Inc.",montauk-renewables,stock,['common'],1.7212349711069865,1.83,100,1,false,0,USD,3.3898305084745792,336556,260329588.33898312,USD,97.86096256684492,0.0187,-85.90806330067822,0.0,Process industries,Process Industries,america,2.0
490,NASDAQ:DLO,DLO,DLocal Limited,dlocal,stock,['common'],1.7210433385796204,10.65,100,1,false,0,USD,-2.9170464904284437,1776827,3040310274.2023697,USD,,,,0.0,Technology services,Technology Services,america,1.6
491,NYSE:RAMP,RAMP,"LiveRamp Holdings, Inc.",liveramp-holdings,stock,['common'],1.7195534590736803,25.76,100,1,false,0,USD,-2.6455026455026425,1085811,1689995637.5026455,USD,119.92551210428307,0.2148,155.71428571428567,0.0,Technology services,Technology Services,america,1.444444
492,NASDAQ:DOCU,DOCU,"DocuSign, Inc.",docusign,stock,['common'],1.7195514265531642,67.14,100,1,false,0,USD,-2.9628559040323705,3402138,13566494144.619743,USD,12.687794092635638,5.2917,930.1148530270584,0.0,Technology services,Technology Services,america,1.73913
493,NASDAQ:HLXB,HLXB,Helix Acquisition Corp. II,helix-acquisition-corp,stock,['common'],1.7184504845568338,9.9,100,1,false,0,USD,-1.5904572564612338,128913,187199100.0,USD,49.32735426008969,0.2007,,0.0,Finance,Finance,america,
494,NASDAQ:KFFB,KFFB,Kentucky First Federal Bancorp,kentucky-first-federal-bancorp,stock,['common'],1.7183974632599548,3.09,100,1,false,0,USD,-6.079027355623105,2818,24987948.08206687,USD,,-0.1327,-78.84097035040433,0.0,Finance,Finance,america,
495,NYSE:MSGS,MSGS,Madison Square Garden Sports Corp.,madison-square-garden,stock,['common'],1.716558912843103,202.48,100,1,false,0,USD,1.5853903271121799,235212,4863184304.899859,USD,1028.861788617886,0.1968,-80.1532876159742,0.0,Consumer services,Consumer Services,america,1.333333
496,NYSE:CSV,CSV,"Carriage Services, Inc.",carriage-services,stock,['common'],1.71216007461599,47.49,100,1,false,0,USD,-1.3911960132890253,164479,745521158.5558556,USD,14.267259508502075,3.3286,75.27249749881521,0.934385382059801,Consumer services,Consumer Services,america,1.0
497,NYSE:NXDR,NXDR,"Nextdoor Holdings, Inc.",nextdoor-holdings,stock,['common'],1.709507284886358,1.89,100,1,false,0,USD,-9.134615384615392,3917285,723068499.1586537,USD,,-0.1684,56.49702919142341,0.0,Technology services,Technology Services,america,2.0
498,NYSE:IONQ,IONQ,"IonQ, Inc.",ionq,stock,['common'],1.7089121445413458,44.94,100,1,false,0,USD,7.3835125448028585,35559513,13339888832.385662,USD,,-2.0174,-154.69006438580985,0.0,Electronic technology,Electronic Technology,america,1.4375
499,NASDAQ:NWPX,NWPX,"NWPX Infrastructure, Inc.",northwest-pipe-company,stock,['common'],1.707701712286452,49.5,100,1,false,0,USD,2.2727272727272756,105038,488964663.40909106,USD,14.9033540073463,3.3214,32.95172524217436,0.0,Non-energy minerals,Non-Energy Minerals,america,1.5
