,ticker,name,description,logoid,type,typespecs,Volatility.D,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
0,NASDAQ:MENS,MENS,Jyong Biotech Ltd.,jyong-biotech-ltd,stock,['common'],155.01097293343088,49.56,100,1,false,0,USD,9.331568497683662,410210,3679020387.84,USD,,-0.0407,,0.0,Health technology,Health Technology,america,,2.810966751637749
1,NASDAQ:SHOT,SHOT,"Safety Shot, Inc.",jupiter-wellness,stock,['common'],123.48559106057634,0.5582,100,1,false,0,USD,-51.03508771929823,33483353,137995671.0,USD,,-0.706,5.627589894399148,0.0,Health technology,Health Technology,america,,5.758579066720337
2,NASDAQ:VSEE,VSEE,"VSee Health, Inc.",vsee-health,stock,['common'],111.53846153846155,0.88,100,1,false,0,USD,-33.333333333333336,1441561,13785006.0,USD,,,,0.0,Technology services,Technology Services,america,,33.880020682037184
3,NASDAQ:IOBT,IOBT,"IO Biotech, Inc.",io-biotech,stock,['common'],107.6053967201408,1.05,100,1,false,0,USD,-41.988950276243095,82729313,69174956.02209945,USD,,-1.4944,19.6472739004194,0.0,Health technology,Health Technology,america,1.0,145.77713797965623
4,NASDAQ:EQ,EQ,"Equillium, Inc.",equillium,stock,['common'],90.52530582873591,0.8858,10000,1,false,0,USD,78.87722132471731,245155224,31640169.606219716,USD,,-0.394,-13.34867663981588,0.0,Health technology,Health Technology,america,,14.962655344711695
5,NASDAQ:ENTO,ENTO,Entero Therapeutics Inc.,first-wave-biopharma,stock,['common'],81.55046069821813,0.6074,10000,1,false,0,USD,66.45656344203893,301680714,2894702.9421759387,USD,,-7.3159,85.1381987640728,0.0,Health technology,Health Technology,america,,2252.675000429357
6,NASDAQ:INTJ,INTJ,Intelligent Group Limited,intelligent-limited,stock,['common'],80.89161686318849,0.78,100,1,false,0,USD,-30.350924189659782,402988,10237500.0,USD,,-0.0031,-107.82828282828282,0.0,Commercial services,Commercial Services,america,,2.2645894761449585
7,NASDAQ:UGRO,UGRO,"urban-gro, Inc.",urban-gro,stock,['common'],71.8,0.4565,10000,1,false,0,USD,40.11663597298958,55133170,5795977.891344383,USD,,,,0.0,Distribution services,Distribution Services,america,,177.05367889518175
8,NASDAQ:NAKA,NAKA,"Kindly MD, Inc.",kindly-md,stock,['common'],71.23637900640199,14.28,100,1,false,0,USD,49.21630094043886,3475148,108618520.92,USD,,-0.8621,-110.06335282651072,0.0,Health services,Health Services,america,,8.964783187890758
9,NASDAQ:TPIC,TPIC,"TPI Composites, Inc.",tpi-composites,stock,['common'],69.60214573088959,0.2869,10000,1,false,0,USD,-10.399750156152404,22746259,13957689.480012493,USD,,-4.7698,-3.5404953654459814,0.0,Producer manufacturing,Producer Manufacturing,america,2.142857,8.425621346383107
10,NASDAQ:GMHS,GMHS,Gamehaus Holdings Inc.,gamehaus,stock,['common'],69.46,1.89,100,1,false,0,USD,46.727738529617255,30294989,101246123.24353698,USD,,,,0.0,Finance,Finance,america,,69.08963342685162
11,NASDAQ:ANTE,ANTE,AirNet Technology Inc.,airnet-technology,stock,['common'],66.05583457762091,3.405,100,1,false,0,USD,45.51282051282051,1108090,101769482.51923075,USD,10.79581483830057,0.3154,,0.0,Commercial services,Commercial Services,america,,3.9813709966308406
12,NASDAQ:TZUP,TZUP,Thumzup Media Corporation,thumzup-media,stock,['common'],64.818763326226,9.45,100,1,false,0,USD,-38.87451487710221,3447186,91454454.0,USD,,-0.6744,-531.4606741573034,0.0,Technology services,Technology Services,america,,11.713576209573013
13,NYSE:SBDS,SBDS,"Solo Brands, Inc.",,stock,['common'],62.87752525252526,11.5,100,1,false,0,USD,41.27764127764127,49122,28458425.552825555,USD,,-90.1496,-0.1919381530148361,0.0,Distribution services,Distribution Services,america,,2.736601671309192
14,NASDAQ:ALTS,ALTS,ALT5 Sigma Corporation,janone,stock,['common'],62.123552764904225,6.6,100,1,false,0,USD,-26.421404682274257,57892521,115200762.47491637,USD,,-0.429,86.70756646216769,0.0,Industrial services,Industrial Services,america,1.0,215.68657920855523
15,NASDAQ:BTAI,BTAI,"BioXcel Therapeutics, Inc.",bioxcel-therapeutics,stock,['common'],62.06088992974241,6.4,100,1,false,0,USD,58.41584158415842,41838808,38758694.65346535,USD,,-13.5248,83.68823750759819,0.0,Health technology,Health Technology,america,1.5,1.2273173110628892
16,NASDAQ:BJDX,BJDX,"Bluejay Diagnostics, Inc.",bluejay-diagnostics,stock,['common'],61.016949152542374,1.88,100,1,false,0,USD,34.285714285714285,99484593,2809062.4285714286,USD,,-38.9824,98.25006424939315,0.0,Health technology,Health Technology,america,,994.725568206247
17,NASDAQ:FAAS,FAAS,DigiAsia Corp.,stonebridge-acquisition,stock,['common'],60.183066361556065,0.285,10000,1,false,0,USD,-3.2258064516129066,27053469,17297173.548387095,USD,,,,0.0,Technology services,Technology Services,america,,30.44917980090478
18,AMEX:MTNB,MTNB,"Matinas Biopharma Holdings, Inc.",matinas-biopharma,stock,['common'],59.31372549019608,1.6,100,1,false,0,USD,41.59292035398232,567672,8139175.929203542,USD,,-3.9789,25.634987384356606,0.0,Health technology,Health Technology,america,,5.282561661618347
19,NASDAQ:BNC,BNC,CEA Industries Inc.,cea-industries,stock,['common'],56.54993514915693,27.34,100,1,false,0,USD,59.883040935672504,1351590,23002400.27953216,USD,,-4.2148,16.120044578888702,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.6953661855986004
20,NASDAQ:WLGS,WLGS,"Wang & Lee Group, Inc.",wang-and-lee-group,stock,['common'],55.813953488372086,0.0648,10000,1,false,0,USD,41.484716157205234,731804054,2057587.0128,USD,,-0.0215,-290.90909090909093,0.0,Industrial services,Industrial Services,america,,13.784456670228291
21,NYSE:OMI,OMI,"Owens & Minor, Inc.",owens-and-minor,stock,['common'],55.48245614035089,4.63,100,1,false,0,USD,-34.696755994358256,6051689,354723491.31734836,USD,,-4.7421,-820.7961165048542,0.0,Health technology,Health Technology,america,1.857143,4.734487380910023
22,NASDAQ:TLS,TLS,Telos Corporation,telos,stock,['common'],54.96453900709221,3.87,100,1,false,0,USD,62.605042016806735,20077498,284385873.5546218,USD,,-0.7428,-67.0715249662618,0.0,Technology services,Technology Services,america,1.4,43.42298369942879
23,NASDAQ:HUMA,HUMA,"Humacyte, Inc.",humacyte,stock,['common'],54.88383712215838,1.745,100,1,false,0,USD,-29.637096774193544,25628605,270682316.5544355,USD,,-0.6896,31.587301587301585,0.0,Health technology,Health Technology,america,1.166667,5.275373317817169
24,NASDAQ:CASK,CASK,"Heritage Distilling Holding Company, Inc.",heritage-distilling-company,stock,['common'],54.694783573806866,0.5,10000,1,false,0,USD,-28.25369493471086,14092492,,USD,,,,,Consumer non-durables,Consumer Non-Durables,america,,1.471561915398398
25,NASDAQ:NXXT,NXXT,"NextNRG, Inc.",nextnrg,stock,['common'],54.2642320085929,1.27,100,1,false,0,USD,-7.299270072992707,344114,155071145.57664233,USD,,-5.636,10.370382150411093,0.0,Technology services,Technology Services,america,1.0,2.1194114422620896
26,NYSE:AI,AI,"C3.ai, Inc.",c3-ai,stock,['common'],50.544217687074834,16.47,100,1,false,0,USD,-25.57614098508812,66904386,2155691359.460009,USD,,-2.232,4.684630823760503,0.0,Technology services,Technology Services,america,2.0,10.87733463267503
27,NASDAQ:AGH,AGH,Aureus Greenway Holdings Inc.,aureus-greenway,stock,['common'],50.0,3.88,100,1,false,0,USD,46.96969696969696,1506907,,USD,,,,,Consumer services,Consumer Services,america,,2.3013152820888743
28,NASDAQ:JEM,JEM,707 Cayman Holdings Limited,707-cayman-limited,stock,['common'],48.977054368712565,4.93,100,1,false,0,USD,-21.24600638977636,860150,,USD,,,,,Distribution services,Distribution Services,america,,3.883923451284677
29,NASDAQ:ONEG,ONEG,OneConstruction Group Limited,oneconstruction-limited,stock,['common'],48.961424332344215,8.9,100,1,false,0,USD,37.98449612403101,518302,115700000.0,USD,,,,0.0,Industrial services,Industrial Services,america,,25.601355389699236
30,NASDAQ:CTW,CTW,CTW Cayman,,stock,['common'],48.633879781420774,1.87,100,1,false,0,USD,-31.25,843044,94248000.0,USD,6233.333333333334,0.0003,,0.0,Technology services,Technology Services,america,,2.515199304970049
31,NASDAQ:DKI,DKI,DarkIris Inc.,,stock,['common'],48.10810810810811,3.92,100,1,false,0,USD,-28.467153284671536,895001,,USD,,,,,Miscellaneous,Miscellaneous,america,,
32,NASDAQ:MNDY,MNDY,monday.com Ltd.,monday-com,stock,['common'],43.210161662817555,174.13,100,1,false,0,USD,-29.797613288179324,9136579,8841160497.530117,USD,176.62034689116544,0.9859,163.11716039498265,0.0,Technology services,Technology Services,america,1.230769,10.20343370243241
33,NASDAQ:YSXT,YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,stock,['common'],41.409691629955944,2.27,100,1,false,0,USD,-11.154598825831707,482669,53203128.10958903,USD,12.64623955431755,0.1795,,0.0,Finance,Finance,america,,3.5299232684201134
34,AMEX:MCRP,MCRP,Micropolis Holding Company,micropolis-company,stock,['common'],41.31736526946108,1.88,100,1,false,0,USD,-20.33898305084746,151371,65590280.36,USD,,-0.1792,-87.44769874476987,0.0,Producer manufacturing,Producer Manufacturing,america,,1.6078854592327196
35,NASDAQ:FEAM,FEAM,"5E Advanced Materials, Inc.",5e-advanced-materials-inc,stock,['common'],41.01265822784809,5.2,100,1,false,0,USD,37.931034482758626,217535,104092278.62068966,USD,,-16.1103,37.82639569616932,0.0,Process industries,Process Industries,america,1.0,6.26241485925508
36,NASDAQ:NCPL,NCPL,Netcapital Inc.,netcapital,stock,['common'],40.86283185840709,2.49,100,1,false,0,USD,-20.192307692307686,646914,11379546.60576923,USD,,-16.9907,-261.573492796493,0.0,Commercial services,Commercial Services,america,,4.178755663386521
37,NASDAQ:SGBX,SGBX,Safe & Green Holdings Corp.,sg-blocks,stock,['common'],40.760295670538525,0.3402,10000,1,false,0,USD,-14.928732183045756,17751681,4240363.7329332335,USD,,-7.7455,77.03948538566432,0.0,Producer manufacturing,Producer Manufacturing,america,,0.11737791417455819
38,NASDAQ:IMXI,IMXI,"International Money Express, Inc.",international-money-express,stock,['common'],40.22834116856951,14.9,100,1,false,0,USD,60.56034482758622,10209152,446652075.3663794,USD,8.79367327667611,1.6944,1.013473232383445,0.0,Commercial services,Commercial Services,america,2.0,27.97140597169256
39,NASDAQ:SHFS,SHFS,"SHF Holdings, Inc.",shf,stock,['common'],39.507317073170746,2.64,100,1,false,0,USD,16.556291390728475,1087509,7350968.688741722,USD,,-18.2137,-2048.406076166025,0.0,Finance,Finance,america,,63.958702134291585
40,NASDAQ:AUUD,AUUD,Auddia Inc.,auddia,stock,['common'],38.698630136986296,3.04,100,1,false,0,USD,14.716981132075476,28215370,2021474.9584905661,USD,,-20.9423,84.87819037668233,0.0,Technology services,Technology Services,america,,13.14465499634759
41,NASDAQ:VFF,VFF,"Village Farms International, Inc.",village-farms-international,stock,['common'],37.8238341968912,2.31,100,1,false,0,USD,34.30232558139535,23164610,259498574.75581396,USD,,-0.356,-40.102321920503734,0.0,Process industries,Process Industries,america,1.0,21.60415888692455
42,NASDAQ:TLRY,TLRY,"Tilray Brands, Inc.",tilray,stock,['common'],37.68055555555556,0.92,10000,1,false,0,USD,41.82210574996146,262533530,1012487737.5674425,USD,,-2.314,-594.0611877624476,0.0,Process industries,Process Industries,america,1.7,8.62417254898632
43,NASDAQ:MTC,MTC,"MMTec, Inc.",mmtec,stock,['common'],37.20930232558139,1.16,10000,1,false,0,USD,32.951289398280785,418294,29216761.123209164,USD,,-3.6624,68.56794658336051,0.0,Technology services,Technology Services,america,,19.030144764019504
44,AMEX:VTAK,VTAK,"Catheter Precision, Inc.",ra-medical-systems,stock,['common'],36.98630136986303,0.1776,10000,1,false,0,USD,-6.869428421604614,1512505,2236672.2349239644,USD,,-9.2869,10.028095330362333,0.0,Health technology,Health Technology,america,,1.1579147864808366
45,NASDAQ:PBYI,PBYI,Puma Biotechnology Inc,puma-biotechnology,stock,['common'],36.92722371967654,4.85,100,1,false,0,USD,31.436314363143623,3947481,244298013.29268295,USD,4.947969802081208,0.9802,435.9212684527063,0.0,Health technology,Health Technology,america,2.5,9.316130210744976
46,NASDAQ:HURA,HURA,"TuHURA Biosciences, Inc.",kintara-therapeutics,stock,['common'],36.7965367965368,3.05,100,1,false,0,USD,32.608695652173914,6504002,141973119.93478262,USD,,-11.5667,92.1251592267791,0.0,Health technology,Health Technology,america,1.0,46.88839642310277
47,NASDAQ:PN,PN,Skycorp Solar Group Limited,skycorp-solar-limited,stock,['common'],36.58536585365854,1.9,100,1,false,0,USD,-20.833333333333336,157955,51300000.0,USD,,,,0.0,Utilities,Utilities,america,,0.6163525104790267
48,NASDAQ:SMX,SMX,SMX (Security Matters) Public Limited Company,,stock,['common'],35.46391752577321,4.95,100,1,false,0,USD,-23.963133640552993,512309,6364284.953917052,USD,,-23763.9009,98.98726507963363,0.0,Technology services,Technology Services,america,,0.22418897463855908
49,NASDAQ:FOXX,FOXX,Foxx Development Holdings Inc.,foxx-development,stock,['common'],34.95440729483281,6.61,100,1,false,0,USD,5.9294871794871815,88493,44819745.87339743,USD,,,,0.0,Distribution services,Distribution Services,america,,3.5600980009574803
50,NASDAQ:WATT,WATT,Energous Corporation,,stock,['common'],34.285714285714306,7.42,100,1,false,0,USD,-15.122397620681777,213706,381682539.0,USD,,-1.0,71.18570811122316,0.0,Electronic technology,Electronic Technology,america,1.0,3.9934949780299784
51,NASDAQ:ASST,ASST,Asset Entities Inc.,asset-entities,stock,['common'],33.738601823708215,4.27,100,1,false,0,USD,29.78723404255318,5178401,70986163.34042552,USD,,-0.9338,52.85505124450952,0.0,Commercial services,Commercial Services,america,,2.4309071210017303
52,NASDAQ:WLDS,WLDS,Wearable Devices Ltd.,wearable-devices-ltd,stock,['common'],33.10344827586207,1.47,100,1,false,0,USD,-9.259259259259267,20151880,1512600.962962963,USD,,-21.7013,-5.045767199608889,0.0,Electronic technology,Electronic Technology,america,,153.14177325428963
53,NASDAQ:YTRA,YTRA,"Yatra Online, Inc.",yatra-online,stock,['common'],33.05259034374694,1.13,10000,1,false,0,USD,25.20775623268697,937020,68173942.98060942,USD,,-0.0201,66.55574043261231,0.0,Consumer services,Consumer Services,america,1.0,13.594776931447225
54,NASDAQ:FLGC,FLGC,Flora Growth Corp.,flora-growth,stock,['common'],32.887700534759375,20.6,100,1,false,0,USD,9.777673565962534,56898,11920868.447978172,USD,,-0.8829,38.52955510687182,0.0,Health technology,Health Technology,america,1.0,3.8207209468819627
55,AMEX:BMNR,BMNR,"BitMine Immersion Technologies, Inc.",bitmine-immersion-technologies,stock,['common'],32.86725663716814,58.98,100,1,false,0,USD,14.680147773672946,146725937,6624125592.174995,USD,,-2.8796,-96.26499454743728,0.0,Finance,Finance,america,1.0,3.1850950123350037
56,AMEX:AMZE,AMZE,"Amaze Holdings, Inc.",amaze,stock,['common'],32.5,3.33,100,1,false,0,USD,-20.714285714285715,355342,17575107.3,USD,,-5.0142,64.16918558535384,0.0,Consumer non-durables,Consumer Non-Durables,america,1.0,3.2689735366793817
57,NASDAQ:NTCL,NTCL,NETCLASS TECHNOLOGY INC,netclass-technology,stock,['common'],31.343283582089548,2.13,100,1,false,0,USD,6.499999999999995,1118156,29308800.0,USD,,,,0.0,Technology services,Technology Services,america,,4.223367601544978
58,NASDAQ:LINC,LINC,Lincoln Educational Services Corporation,lincoln-tech,stock,['common'],30.695078640284123,20.17,100,1,false,0,USD,-15.07368421052631,1623220,637226894.047579,USD,52.10539912167399,0.3871,-54.34064637886294,0.0,Commercial services,Commercial Services,america,1.0,5.317963237312823
59,NASDAQ:CUPR,CUPR,Cuprina Holdings (Cayman) Limited,cuprina-cayman-limited,stock,['common'],30.56635074730034,8.28,100,1,false,0,USD,0.8526187576126492,168253,176104500.0,USD,,-0.0541,,0.0,Health technology,Health Technology,america,,0.2057479510865438
60,NASDAQ:GIBO,GIBO,GIBO Holdings Limited,gibo-limited,stock,['common'],30.310880829015545,0.0424,10000,1,false,0,USD,13.672922252010725,249055250,7456437.0294,USD,,,,0.0,Technology services,Technology Services,america,,0.8466556738753458
61,NASDAQ:RMSG,RMSG,Real Messenger Corporation,real-messenger,stock,['common'],30.051813471502584,2.21,100,1,false,0,USD,8.866995073891633,361232,11207530.541871924,USD,,,,0.0,Technology services,Technology Services,america,,0.07730413926780505
62,NASDAQ:AAON,AAON,"AAON, Inc.",aaon-inc,stock,['common'],29.870967741935477,72.075,100,1,false,0,USD,-10.48807749627421,7087037,5864464460.118294,USD,37.86644951140065,1.9034,-11.547934383568007,0.447093889716841,Producer manufacturing,Producer Manufacturing,america,1.214286,5.882296256523548
63,NASDAQ:COSM,COSM,Cosmos Health Inc.,cosmos-health,stock,['common'],29.87012987012987,0.777,10000,1,false,0,USD,-2.5705329153604968,1231186,22720835.24388715,USD,,-1.0359,96.44716534622904,0.0,Health technology,Health Technology,america,,0.5689642989789797
64,NASDAQ:PSTV,PSTV,"PLUS THERAPEUTICS, Inc.",plus-therapeutics,stock,['common'],29.85074626865671,0.7,10000,1,false,0,USD,-11.949685534591206,13733739,42343071.32075471,USD,,-2.496,21.64741336012054,0.0,Health technology,Health Technology,america,1.333333,0.7152602263180736
65,NASDAQ:ORIS,ORIS,Oriental Rise Holdings Limited,oriental-rise-limited,stock,['common'],29.665071770334944,0.1086,10000,1,false,0,USD,-19.852398523985244,29052227,2390557.5,USD,0.6104553119730185,0.1779,-97.2930614729154,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.2719861747470575
66,NASDAQ:MPAA,MPAA,"Motorcar Parts of America, Inc.",motorcar-parts-of-america,stock,['common'],29.485988791032828,13.81,100,1,false,0,USD,22.42907801418441,546742,268407081.8874114,USD,,-0.9935,60.517426380002384,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,4.946687186558204
67,NASDAQ:LGCL,LGCL,Lucas GC Limited,lucas-gc-limited,stock,['common'],29.411764705882355,0.6212,10000,1,false,0,USD,17.429111531190916,450502,69336514.45444234,USD,8.76163610719323,0.0709,,0.0,Commercial services,Commercial Services,america,,1.1835736988760173
68,NASDAQ:EDUC,EDUC,Educational Development Corporation,educational-development,stock,['common'],29.24378109452737,1.17,100,1,false,0,USD,-7.1428571428571495,39835,10042345.857142854,USD,,-0.601,-3656.2130177514796,0.0,Consumer services,Consumer Services,america,,4.192098838188247
69,AMEX:PAPL,PAPL,Pineapple Financial Inc.,,stock,['common'],29.15601023017902,4.8,100,1,false,0,USD,-2.040816326530623,1164846,,USD,,-8.126,4.264844486333649,0.0,Finance,Finance,america,,0.10571529034327506
70,NASDAQ:TAOX,TAOX,Tao Synergies Inc.,synaptogenix,stock,['common'],29.152103559870547,7.39,100,1,false,0,USD,19.967532467532457,612226,17209018.62012987,USD,,-9.8938,73.40862422997947,0.0,Technology services,Technology Services,america,,2.5134277108211154
71,NASDAQ:TOYO,TOYO,"TOYO Co., Ltd",toyo-co-ltd,stock,['common'],28.89908256880733,5.0,100,1,false,0,USD,6.1571125265392785,45158,167978708.06794053,USD,4.52980612429788,1.1038,393.20822162645214,0.0,Electronic technology,Electronic Technology,america,,0.6594873412545419
72,NASDAQ:TELA,TELA,"TELA Bio, Inc.",tela-bio,stock,['common'],28.863061544020223,1.86,100,1,false,0,USD,8.139534883720938,229169,73572280.53488372,USD,,-1.4093,15.534911597243036,0.0,Health technology,Health Technology,america,1.2,3.5188503533913438
73,NASDAQ:KG,KG,"Kestrel Group, Ltd.",maiden-ltd,stock,['common'],28.717265867731907,28.85,100,1,false,0,USD,0.8388675288360783,47886,223129831.70744494,USD,,-42.4756,-731.4202943939869,0.0,Finance,Finance,america,,2.50175016979259
74,NASDAQ:AIFU,AIFU,AIFU Inc.,fanhua,stock,['common'],28.670120898100173,5.97,100,1,false,0,USD,-17.655172413793107,48859,32209725.25655172,USD,5.418406244327464,1.1018,11.83516037352821,0.0,Finance,Finance,america,,2.0897775876817795
75,NASDAQ:JXG,JXG,JX Luxventure Group Inc.,jx-luxventure-limited,stock,['common'],28.39506172839506,0.95,100,1,false,0,USD,-6.431596572441656,274397,3838903.87077711,USD,0.44486068836338094,2.1355,6.349601593625495,0.0,Consumer non-durables,Consumer Non-Durables,america,,1.6620602139986493
76,NYSE:LAR,LAR,Lithium Argentina AG,lithium-americas,stock,['common'],28.11501597444089,3.67,100,1,false,0,USD,30.60498220640569,9218988,594428712.4792746,USD,,-0.074903752,-100.9322427789173,0.0,Non-energy minerals,Non-Energy Minerals,america,1.363636,6.478792906334482
77,NASDAQ:SILO,SILO,"Silo Pharma, Inc.",silo-pharma,stock,['common'],28.01767857142855,0.629951,10000,1,false,0,USD,-9.124206578188113,571115,4540555.401602712,USD,,-1.1371,5.154725164734346,0.0,Health technology,Health Technology,america,,0.7427170192431612
78,NASDAQ:TGL,TGL,Treasure Global Inc.,treasure-global,stock,['common'],27.848653133501646,1.18,100,1,false,0,USD,14.563106796116495,2117790,4493253.262135922,USD,,-63.2225,95.03096212236962,0.0,Commercial services,Commercial Services,america,,7.690835522545677
79,NASDAQ:MAPS,MAPS,"WM Technology, Inc.",wm-technology,stock,['common'],27.663461538461533,1.2,10000,1,false,0,USD,28.71393328327791,11491600,185247961.81486645,USD,13.872832369942197,0.0865,,0.0,Technology services,Technology Services,america,1.5,18.851952882257482
80,NASDAQ:EJH,EJH,E-Home Household Service Holdings Limited,e-home-household-service-limited,stock,['common'],27.41129032258065,1.395,100,1,false,0,USD,-6.375838926174494,183002,5125021.218120806,USD,,-3524.4625,98.81212251227049,0.0,Consumer services,Consumer Services,america,,1.842658796686475
81,NASDAQ:PDEX,PDEX,"Pro-Dex, Inc.",pro-dex,stock,['common'],27.34436564223797,38.41,100,1,false,0,USD,-19.560209424083776,137779,125256664.64649215,USD,13.724719502608446,2.7986,132.21042150680384,0.0,Health technology,Health Technology,america,1.0,2.868316304012924
82,NASDAQ:LZMH,LZMH,LZ Technology Holdings Limited,lz-technology-limited,stock,['common'],27.340823970037455,2.71,100,1,false,0,USD,-20.294117647058822,520549,351134700.0,USD,,,,0.0,Commercial services,Commercial Services,america,,0.7836909468052657
83,NASDAQ:ATLN,ATLN,Atlantic International Corp.,atlantic-international,stock,['common'],27.31944047958892,2.12,100,1,false,0,USD,10.994764397905769,63235,130699157.6753927,USD,,-3.6044,73.2845135563824,0.0,Health technology,Health Technology,america,,2.321266004933633
84,NASDAQ:GNLN,GNLN,"Greenlane Holdings, Inc.",greenlane,stock,['common'],27.11078717201166,4.01,100,1,false,0,USD,23.006134969325153,293380,5559118.352760738,USD,,-5850.4725,92.53531373643298,0.0,Distribution services,Distribution Services,america,,1.8367152734475627
85,NASDAQ:CMPX,CMPX,"Compass Therapeutics, Inc.",compass-therapeutics,stock,['common'],27.06766917293232,3.34,100,1,false,0,USD,23.70370370370369,1932793,461863562.3703703,USD,,-0.4006,-14.066059225512529,0.0,Health technology,Health Technology,america,1.05,2.617158836849589
86,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,stock,['common'],26.954177897574123,22.335,100,1,false,0,USD,-6.626254180602009,112966808,2232426641.71342,USD,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,2.704164859739824
87,NASDAQ:OST,OST,"Ostin Technology Group Co., Ltd.",,stock,['common'],26.836632002683675,1.8,100,1,false,0,USD,22.44897959183674,466541,10794962.448979592,USD,,-5.7325,20.20684279390885,0.0,Electronic technology,Electronic Technology,america,,1.3271705763676622
88,AMEX:ZONE,ZONE,CleanCore Solutions Inc.,cleancore-solutions,stock,['common'],26.80340953585735,4.21,100,1,false,0,USD,7.124681933842234,38658,35700955.77,USD,,-0.4502,,0.0,Distribution services,Distribution Services,america,,1.5902228730799925
89,NASDAQ:DYAI,DYAI,"Dyadic International, Inc.",dyadic-international,stock,['common'],26.662337662337652,0.8099,10000,1,false,0,USD,-13.564567769477065,350308,29271940.835325506,USD,,-0.1965,27.863436123348006,0.0,Health services,Health Services,america,,2.883316816851421
90,NASDAQ:AERT,AERT,"Aeries Technology, Inc.",aeries-technology,stock,['common'],26.62347224267412,0.682,10000,1,false,0,USD,-14.42910915934755,93155,32158090.998745296,USD,,-0.4996,-150.536111673073,0.0,Technology services,Technology Services,america,,3.3067693727592204
91,NASDAQ:NUKK,NUKK,Nukkleus Inc.,nukkleus,stock,['common'],26.582278481012654,4.16,100,1,false,0,USD,-11.48936170212766,479959,25801870.70638298,USD,0.23124986102772777,17.9892,,0.0,Commercial services,Commercial Services,america,,1.9210547171125363
92,NASDAQ:MSW,MSW,Ming Shing Group Holdings Limited,ming-shing-limited,stock,['common'],25.835616438356166,1.66,100,1,false,0,USD,9.933774834437079,208778,21538500.0,USD,,,,0.0,Industrial services,Industrial Services,america,,0.17545866307084176
93,NASDAQ:TRUG,TRUG,"TruGolf Holdings, Inc.",trugolf,stock,['common'],25.679012345679013,4.27,100,1,false,0,USD,-16.11001964636543,131808,4581364.373280942,USD,,-21.0925,-985.2842809364549,0.0,Technology services,Technology Services,america,1.0,0.15054970722828884
94,NASDAQ:VBIX,VBIX,Viewbix Inc.,viewbix,stock,['common'],25.655823714585527,4.16,100,1,false,0,USD,-6.935123042505585,15834,44720513.71812081,USD,,-3.3207,-55.95266049875545,0.0,Electronic technology,Electronic Technology,america,,0.5300846649057438
95,NASDAQ:NA,NA,Nano Labs Ltd,nano-labs-ltd,stock,['common'],25.505050505050498,4.2,100,1,false,0,USD,-4.545454545454549,778651,99001692.68181819,USD,,-2.0089,,0.0,Electronic technology,Electronic Technology,america,,1.6533483100260307
96,NASDAQ:ILLR,ILLR,Triller Group Inc.,agba-limited,stock,['common'],25.37468656328358,0.4047,10000,1,false,0,USD,-19.076184763047387,792471,70962760.39352131,USD,,,,0.0,Technology services,Technology Services,america,,2.4153109190373394
97,NASDAQ:QVCGA,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,stock,['common'],25.297157622739018,4.64,100,1,false,0,USD,11.538461538461526,376973,43201219.692307696,USD,,-455.831,-1299.8218864679782,0.0,Consumer services,Consumer Services,america,,1.4872982731901006
98,NASDAQ:PFSA,PFSA,"Profusa, Inc.",,stock,['common'],25.28541226215645,0.5,10000,1,false,0,USD,7.296137339055789,2148033,16394438.841201715,USD,,-1.5665,-8413.58695652174,0.0,Electronic technology,Electronic Technology,america,,0.14792240492738212
99,NASDAQ:NEPH,NEPH,"Nephros, Inc.",nephros,stock,['common'],25.20506329113924,4.49,100,1,false,0,USD,15.128205128205135,138406,47596708.96666667,USD,35.948759007205766,0.1249,,0.0,Health technology,Health Technology,america,1.0,2.9034010694289734
100,NASDAQ:NVVE,NVVE,Nuvve Holding Corp.,nuvve,stock,['common'],25.164901059364386,0.599,10000,1,false,0,USD,19.085487077534786,1600356,6357201.2902584495,USD,,-18.669,89.85438882325258,0.0,Producer manufacturing,Producer Manufacturing,america,,1.6260574642804162
101,NASDAQ:SKIN,SKIN,The Beauty Health Company,the-beauty-health,stock,['common'],25.130890052356033,2.21,100,1,false,0,USD,16.931216931216937,3571433,280284135.1693122,USD,,-0.2815,65.89945487583283,0.0,Health technology,Health Technology,america,2.25,2.4054905349597444
102,NASDAQ:HTCO,HTCO,High-Trend International Group,,stock,['common'],25.041186161449744,6.45,100,1,false,0,USD,-10.540915395284324,50630,36120000.0,USD,,-12.3517,-138.25203016800722,0.0,Transportation,Transportation,america,,1.1531806558283932
