,ticker,name,description,logoid,type,typespecs,Perf.Y,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
100,NASDAQ:NAGE,NAGE,"Niagen Bioscience, Inc.",chromadex,stock,['common'],232.88135593220338,9.82,100,1,false,0,USD,0.9249743062692687,1425399,783173957.3936279,USD,45.738239403819286,0.2147,,0.0,Health technology,Health Technology,america,1.0,0.9490859065837537
101,NASDAQ:MENS,MENS,Jyong Biotech Ltd.,jyong-biotech-ltd,stock,['common'],230.4,49.56,100,1,false,0,USD,9.331568497683662,410210,3679020387.84,USD,,-0.0407,,0.0,Health technology,Health Technology,america,,2.810966751637749
102,NASDAQ:AMPG,AMPG,"Amplitech Group, Inc.",amplitech,stock,['common'],229.82456140350877,3.29,100,1,false,0,USD,13.058419243986249,576642,67687129.30240549,USD,,-0.6962,-3.3090963050897737,0.0,Electronic technology,Electronic Technology,america,1.0,1.3020558610374502
103,NASDAQ:KOD,KOD,Kodiak Sciences Inc,kodiak-sciences,stock,['common'],229.0983606557377,8.03,100,1,false,0,USD,1.6455696202531518,351847,423691218.06835437,USD,,-3.6208,18.4118614660087,0.0,Health technology,Health Technology,america,2.166667,0.6427408302926876
104,NYSE:JOBY,JOBY,"Joby Aviation, Inc.",joby-aviation,stock,['common'],228.99807321772633,17.075,100,1,false,0,USD,2.6141826923076845,23073063,14615883684.598858,USD,,-1.058,-120.32486463973346,0.0,Electronic technology,Electronic Technology,america,2.111111,0.5931628325322803
105,NASDAQ:KTOS,KTOS,"Kratos Defense & Security Solutions, Inc.",kratos-defense-and-security-solutions,stock,['common'],228.69346733668343,65.41,100,1,false,0,USD,2.395115842204123,6000705,11040848078.09596,USD,701.8240343347638,0.0932,40.785498489426,0.0,Electronic technology,Electronic Technology,america,1.235294,1.4643654849389158
106,NASDAQ:SATL,SATL,Satellogic Inc.,satellogic,stock,['common'],227.99999999999997,3.28,100,1,false,0,USD,-4.373177842565608,1291318,341479426.7988338,USD,,-1.2754,-1121.647509578544,0.0,Electronic technology,Electronic Technology,america,,1.4077644765348787
107,NYSE:AGX,AGX,"Argan, Inc.",argan,stock,['common'],224.20753375977262,228.08,100,1,false,0,USD,-4.577022843276712,289179,3111196873.074722,USD,32.01527210454654,7.1241,153.2023030992323,0.627562547067191,Industrial services,Industrial Services,america,1.333333,0.6198177320611143
108,NASDAQ:VSTM,VSTM,"Verastem, Inc.",verastem,stock,['common'],223.52941176470588,7.7,100,1,false,0,USD,14.243323442136496,6974343,473898555.23738873,USD,,-3.5071,-5.097392867845361,0.0,Health technology,Health Technology,america,1.0,2.9037227191930115
109,NASDAQ:SGMT,SGMT,Sagimet Biosciences Inc. - Series A,sagimet-biosciences-series-a,stock,['common'],221.69117647058818,8.75,100,1,false,0,USD,0.2290950744558943,541133,268404977.09049252,USD,,-1.7769,-48.21085995495869,0.0,Health technology,Health Technology,america,1.0,0.8245896503319187
110,NASDAQ:DOMH,DOMH,Dominari Holdings Inc.,dominari-holdings,stock,['common'],221.0843373493976,5.33,100,1,false,0,USD,-6.980802792321122,317405,78051971.18673648,USD,,-4.5367,-0.15011368904391134,0.0,Finance,Finance,america,,1.0636939558738172
111,NASDAQ:XERS,XERS,"Xeris Biopharma Holdings, Inc.",xeris-pharmaceuticals,stock,['common'],220.0,7.2,100,1,false,0,USD,5.263157894736847,5057986,1162658631.5789473,USD,,-0.2125,49.58481613285884,0.0,Health technology,Health Technology,america,1.2,1.2474845839162487
112,NASDAQ:RIGL,RIGL,"Rigel Pharmaceuticals, Inc.",rigel-pharmaceuticals,stock,['common'],218.66666666666666,33.46,100,1,false,0,USD,5.552050473186125,1186528,600183403.7886435,USD,6.180958362581742,5.4134,,0.0,Health technology,Health Technology,america,1.666667,1.6797851511346245
113,NASDAQ:ACFN,ACFN,"Acorn Energy, Inc.",acorn-energy,stock,['common'],214.71502590673575,30.37,100,1,false,0,USD,9.797541576283445,38242,75968733.45878527,USD,10.689897923266455,2.841,1506.9004524886877,0.0,Electronic technology,Electronic Technology,america,,0.5357808345078612
114,NYSE:AS,AS,"Amer Sports, Inc.",amer-sports-inc,stock,['common'],214.49399656946827,36.67,100,1,false,0,USD,-1.4247311827957019,4057260,20309508921.411823,USD,98.62829478214094,0.3718,,0.0,Consumer durables,Consumer Durables,america,1.326087,1.3949942479515063
115,NASDAQ:AREC,AREC,American Resources Corporation,american-res,stock,['common'],213.46153846153842,1.63,100,1,false,0,USD,1.2422360248447077,6448152,134107769.09937885,USD,,-0.5215,-173.75328083989498,0.0,Energy minerals,Energy Minerals,america,,2.7654743470130447
116,NASDAQ:CMPX,CMPX,"Compass Therapeutics, Inc.",compass-therapeutics,stock,['common'],212.1495327102803,3.34,100,1,false,0,USD,23.70370370370369,1932793,461863562.3703703,USD,,-0.4006,-14.066059225512529,0.0,Health technology,Health Technology,america,1.05,2.617158836849589
117,NASDAQ:WLDN,WLDN,"Willdan Group, Inc.",willdan,stock,['common'],211.95020746887968,112.77,100,1,false,0,USD,-0.7743070831500305,706181,1634806894.474263,USD,47.05219677055952,2.3967,93.75101050929668,0.0,Commercial services,Commercial Services,america,1.0,1.3467913101969644
118,NASDAQ:SOUN,SOUN,"SoundHound AI, Inc.",soundhound-ai,stock,['common'],211.76470588235296,15.9,100,1,false,0,USD,17.343173431734314,121950947,6387576287.623616,USD,,-0.6245,-60.87068521380733,0.0,Technology services,Technology Services,america,1.277778,2.609106565709311
119,NYSE:HIMS,HIMS,"Hims & Hers Health, Inc.",hims-and-hers-health,stock,['common'],211.40186915887844,49.98,100,1,false,0,USD,-3.773584905660379,26911141,11296458085.698112,USD,62.553191489361694,0.799,968.1818181818181,0.0,Health services,Health Services,america,1.866667,0.6354783000563996
120,NYSE:BE,BE,Bloom Energy Corporation,bloom-energy,stock,['common'],211.1570247933884,37.65,100,1,false,0,USD,2.3097826086956563,5757049,8810023409.873642,USD,8010.6382978723395,0.0047,,0.0,Producer manufacturing,Producer Manufacturing,america,1.645833,0.4821497972818976
121,NASDAQ:TLN,TLN,Talen Energy Corporation,talen-energy,stock,['common'],209.63341144961495,369.95,100,1,false,0,USD,-1.2624105903704543,900636,16901283061.117352,USD,105.62756966651438,3.5024,-75.36331790492537,0.0,Utilities,Utilities,america,1.107143,0.8031236211633788
122,NASDAQ:AENT,AENT,Alliance Entertainment Holding Corporation,alliance-entertainment,stock,['common'],208.09248554913296,5.33,100,1,false,0,USD,6.600000000000001,38476,271602786.36399996,USD,22.97413793103448,0.232,,0.0,Distribution services,Distribution Services,america,1.0,0.8722639734303624
123,NASDAQ:ATYR,ATYR,"aTyr Pharma, Inc.",atyr-pharma,stock,['common'],206.55737704918033,5.61,100,1,false,0,USD,5.849056603773595,4690830,549705032.4056604,USD,,-0.7974,11.889502762430942,0.0,Health technology,Health Technology,america,1.0,0.7873551319379584
124,NYSE:CYD,CYD,China Yuchai International Limited,china-yuchai-international-limited,stock,['common'],206.42002176278564,28.16,100,1,false,0,USD,-2.052173913043478,389697,1056515947.0302609,USD,17.203250045818315,1.6369,39.01486199575372,1.84347826086957,Producer manufacturing,Producer Manufacturing,america,,1.3490650460683122
125,NASDAQ:MBOT,MBOT,Microbot Medical Inc.,microbot-medical,stock,['common'],203.89064143007363,2.89,100,1,false,0,USD,-6.472491909385105,2002587,105131871.92880258,USD,,-0.6442,28.070567217507815,0.0,Health technology,Health Technology,america,1.0,0.8682500663136472
126,AMEX:BKTI,BKTI,BK Technologies Corporation,bk-technologies,stock,['common'],203.33080999242998,40.07,100,1,false,0,USD,-0.049887752556755115,35587,147200912.1197306,USD,15.583556955625559,2.5713,,0.0,Electronic technology,Electronic Technology,america,1.0,0.806873628267218
127,NASDAQ:BOF,BOF,BranchOut Food Inc.,branchout-food,stock,['common'],202.70270270270274,2.24,100,1,false,0,USD,1.8181818181818195,110548,24155006.400000002,USD,,-0.7007,49.506377459104996,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.6909880526598052
128,NASDAQ:GRPN,GRPN,"Groupon, Inc.",groupon,stock,['common'],202.48328557784149,31.67,100,1,false,0,USD,-3.9721043056397676,2350402,1280290877.4423895,USD,,-0.2647,76.98260869565217,0.0,Retail trade,Retail Trade,america,1.666667,1.3023674098126297
129,NASDAQ:BTM,BTM,Bitcoin Depot Inc.,bitcoin-depot,stock,['common'],201.25,4.82,100,1,false,0,USD,-1.632653061224491,1212591,309985761.11428577,USD,,-0.3004,66.63705019991116,0.0,Finance,Finance,america,1.0,1.5681871616688035
130,NASDAQ:PPIH,PPIH,"Perma-Pipe International Holdings, Inc.",perma-pipe-international,stock,['common'],201.1990407673861,25.12,100,1,false,0,USD,-4.3776170536733865,105198,200522105.90331176,USD,16.258899676375407,1.545,-5.063291139240508,0.0,Producer manufacturing,Producer Manufacturing,america,,1.1793127569986592
131,NASDAQ:ATAI,ATAI,ATAI Life Sciences N.V.,atai-life-sciences,stock,['common'],199.99999999999994,3.96,100,1,false,0,USD,-4.1162227602905554,5040663,794981018.9636804,USD,,,,0.0,Health technology,Health Technology,america,1.0,0.6972556473598734
132,NASDAQ:GLXY,GLXY,Galaxy Digital Inc.,galaxy-digital,stock,['common'],199.47423764458466,28.48,100,1,false,0,USD,2.519798416126707,11404931,10716641374.771158,USD,,-2.2234784,-182.97275812389188,0.0,Finance,Finance,america,1.076923,1.1398501902971665
133,NYSE:TPC,TPC,Tutor Perini Corporation,tutor-perini,stock,['common'],198.99630216587428,56.6,100,1,false,0,USD,0.33681971281688505,1162438,2985267828.0907645,USD,,-2.535,-93.83697813121272,0.0,Industrial services,Industrial Services,america,1.0,1.3185377005631165
134,NYSE:PL,PL,Planet Labs PBC,planet-labs,stock,['common'],198.60465116279067,6.42,100,1,false,0,USD,0.31249999999999334,4684880,1948026611.728125,USD,,-0.3623,24.268394648829428,0.0,Technology services,Technology Services,america,1.111111,0.9251913200493918
135,NASDAQ:CEP,CEP,"Cantor Equity Partners, Inc.",cantor-equity-partners,stock,['common'],197.20279720279723,29.75,100,1,false,0,USD,10.883339545285136,861679,306425000.0,USD,167.32283464566927,0.1778,,0.0,Finance,Finance,america,,2.630478516370297
136,NASDAQ:MSTR,MSTR,MicroStrategy Incorporated,microstrategy,stock,['common'],194.5397012289352,400.25,100,1,false,0,USD,1.2957760736972654,10374924,113491965258.69461,USD,35.23513565857351,11.3594,,0.0,Technology services,Technology Services,america,1.28125,0.9455801900164376
137,NASDAQ:IMRX,IMRX,Immuneering Corporation,immuneering,stock,['common'],194.49541284403668,3.21,100,1,false,0,USD,-1.2307692307692317,297460,115514104.90153845,USD,,-1.9688,-5.946295000807191,0.0,Health technology,Health Technology,america,1.166667,1.0389771876292349
138,NASDAQ:ARTW,ARTW,"Art's-Way Manufacturing Co., Inc.",arts-way,stock,['common'],194.44444444444446,4.24,100,1,false,0,USD,7.61421319796955,126452,21658277.279187813,USD,13.947368421052632,0.304,,0.0,Producer manufacturing,Producer Manufacturing,america,,1.7722750213384422
139,NASDAQ:NBIS,NBIS,Nebius Group N.V.,nebius-group-nv,stock,['common'],193.4001670843776,70.24,100,1,false,0,USD,2.1227100901424745,21531454,16739851349.024715,USD,,,,0.0,Technology services,Technology Services,america,1.1,1.4373372106908344
140,NASDAQ:SPCB,SPCB,"SuperCom, Ltd.",supercom,stock,['common'],193.30912863070543,11.31,100,1,false,0,USD,-2.0779220779220795,254600,50310273.0,USD,,,,0.0,Electronic technology,Electronic Technology,america,1.0,2.0455368971953005
141,AMEX:FSI,FSI,Flexible Solutions International Inc.,flexible-solutions-international,stock,['common'],191.93599660909186,5.51,100,1,false,0,USD,-0.34364261168385113,21411,69687901.89003436,USD,29.97823721436344,0.1838,-2.4416135881104144,0.0,Process industries,Process Industries,america,1.0,1.0908340593333028
142,NASDAQ:SLSN,SLSN,"Solesence, Inc.",nanophase-technologies,stock,['common'],191.73553719008262,3.53,100,1,false,0,USD,6.325301204819277,58450,247464570.31927714,USD,48.89196675900277,0.0722,,0.0,Consumer non-durables,Consumer Non-Durables,america,,0.7128944245435708
143,NASDAQ:AFRM,AFRM,"Affirm Holdings, Inc.",affirm,stock,['common'],187.96369376479873,72.97,100,1,false,0,USD,0.8848334024609437,4700496,23540120302.108253,USD,,-0.2171,90.23743142368919,0.0,Finance,Finance,america,1.365385,0.8124425549216733
144,NASDAQ:SBET,SBET,"SharpLink Gaming, Inc.",sharplink-gaming,stock,['common'],186.34615384615384,22.335,100,1,false,0,USD,-6.626254180602009,112966808,2232426641.71342,USD,,-9.083,98.90192283792561,0.0,Commercial services,Commercial Services,america,,2.704164859739824
145,NYSE:TPR,TPR,"Tapestry, Inc.",tapestry,stock,['common'],186.1383514444739,107.96,100,1,false,0,USD,-1.0358419653497202,4417073,22422226736.937572,USD,28.407536048836963,3.8004,0.6195393169181795,1.2833440278669,Retail trade,Retail Trade,america,1.452381,1.0569244805123765
146,NASDAQ:HOVR,HOVR,New Horizon Aircraft Ltd.,new-horizon-aircraft-ltd,stock,['common'],184.19182948490234,1.76,100,1,false,0,USD,0.0,1127737,65851911.99999999,USD,6.130268199233716,0.2871,,0.0,Electronic technology,Electronic Technology,america,1.0,1.1719594848078423
147,NASDAQ:CELC,CELC,Celcuity Inc.,celcuity,stock,['common'],181.7632850241546,46.66,100,1,false,0,USD,1.7000871839581384,1069036,1901443992.9999998,USD,,-3.0275,-8.446466310850012,0.0,Health technology,Health Technology,america,1.0,0.21689123283134948
148,NASDAQ:AKBA,AKBA,"Akebia Therapeutics, Inc.",akebia-therapeutics,stock,['common'],181.51260504201682,3.35,100,1,false,0,USD,-2.0467836257309897,3468990,888235835.2192981,USD,,-0.1733,14.37747035573122,0.0,Health technology,Health Technology,america,1.0,0.7834537346425744
149,NASDAQ:SLDP,SLDP,"Solid Power, Inc.",solid-power,stock,['common'],181.29496402877703,3.91,100,1,false,0,USD,0.2564102564102623,8384434,708821935.825641,USD,,-0.5194,-19.26521239954075,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.6649056408240829
150,NASDAQ:OSS,OSS,"One Stop Systems, Inc.",one-stop-systems,stock,['common'],180.59701492537314,5.64,100,1,false,0,USD,3.1078610603290664,650649,123655968.92138937,USD,,-0.6597,-79.75476839237056,0.0,Electronic technology,Electronic Technology,america,1.0,1.49714629418619
151,NASDAQ:MSGY,MSGY,Masonglory Limited,,stock,['common'],179.43925233644862,11.96,100,1,false,0,USD,-0.33333333333332626,75607,170131000.0,USD,,,,0.0,Industrial services,Industrial Services,america,,0.45008453186017716
152,NYSE:FUBO,FUBO,fuboTV Inc.,fubotv,stock,['common'],178.2945736434108,3.59,100,1,false,0,USD,-2.4456521739130515,18104443,1226127995.1630435,USD,18.697916666666664,0.192,,0.0,Technology services,Technology Services,america,1.714286,0.6441185850081332
153,NASDAQ:PTON,PTON,"Peloton Interactive, Inc.",peloton-interactive-inc,stock,['common'],176.84563758389262,8.25,100,1,false,0,USD,5.229591836734696,27901499,3287056230.8992352,USD,,-0.3089,79.65755679947316,0.0,Consumer services,Consumer Services,america,1.547619,1.3057039048763353
154,NASDAQ:LUNR,LUNR,"Intuitive Machines, Inc.",intuitive-machines,stock,['common'],176.56675749318802,10.15,100,1,false,0,USD,3.4658511722731893,6734383,1810670033.3384302,USD,,-2.636,-186.45946533362314,0.0,Electronic technology,Electronic Technology,america,1.388889,0.9508099602903406
155,NASDAQ:PRTG,PRTG,Portage Biotech Inc.,portage-biotech,stock,['common'],176.5625,8.85,100,1,false,0,USD,-4.838709677419366,29796,20165806.03225806,USD,,,,0.0,Health technology,Health Technology,america,,0.42191774614701016
156,NASDAQ:ISSC,ISSC,"Innovative Solutions and Support, Inc.",innovative-solutions-and-support,stock,['common'],176.26865671641795,18.51,100,1,false,0,USD,4.81313703284259,2016942,325852898.2542469,USD,30.09756097560976,0.615,70.0774336283186,0.0,Electronic technology,Electronic Technology,america,1.0,4.07797589092789
157,NASDAQ:XCUR,XCUR,"Exicure, Inc.",exicure,stock,['common'],175.63636363636363,7.58,100,1,false,0,USD,1.7449664429530185,41385,47888869.05771812,USD,,-1.6939,64.1381208451539,0.0,Health technology,Health Technology,america,,0.3277318910015284
158,NASDAQ:XMTR,XMTR,"Xometry, Inc.",xometry,stock,['common'],175.19181585677748,43.04,100,1,false,0,USD,3.362151777137364,525156,2187049421.4101825,USD,,-1.2272,-12.339802270230688,0.0,Technology services,Technology Services,america,1.3,0.3830583293099843
159,NYSE:RBRK,RBRK,"Rubrik, Inc.",rubrik,stock,['common'],174.15227127319258,85.7,100,1,false,0,USD,-1.9562979064180228,2000110,16584174285.434164,USD,,-2.8406,49.735459097906684,0.0,Technology services,Technology Services,america,1.229167,0.5382727041502929
160,AMEX:LGCY,LGCY,Legacy Education Inc.,legacy-education,stock,['common'],173.25,10.93,100,1,false,0,USD,0.45955882352940197,28235,135319488.01,USD,19.18553624714762,0.5697,30.875258442453468,0.0,Consumer services,Consumer Services,america,1.0,0.32083112703935424
161,NASDAQ:SMMT,SMMT,Summit Therapeutics Inc.,summit-therapeutics,stock,['common'],173.21083172147002,28.25,100,1,false,0,USD,-1.4305652477320312,1892906,20980313105.242496,USD,,-0.3309,-99.69824984912495,0.0,Health technology,Health Technology,america,1.166667,0.7883248497787604
162,NASDAQ:ADPT,ADPT,Adaptive Biotechnologies Corporation,adaptive-biotechnologies,stock,['common'],173.03370786516854,12.15,100,1,false,0,USD,-0.40983606557376173,1824629,1850128168.8319676,USD,,-0.8141,44.47551493657072,0.0,Health technology,Health Technology,america,1.142857,0.7246930033007443
163,NASDAQ:FTEK,FTEK,"Fuel Tech, Inc.",fuel-tech,stock,['common'],172.38095238095235,2.86,100,1,false,0,USD,-4.666666666666671,375270,88872892.67999999,USD,,-0.1051,-1320.2702702702702,0.0,Process industries,Process Industries,america,1.0,0.6290297032026424
164,NASDAQ:RAIL,RAIL,"Freightcar America, Inc.",freightcar-america,stock,['common'],172.26386806596702,9.08,100,1,false,0,USD,0.8888888888888897,252064,173676908.02222222,USD,,-0.859,-23.15412186379928,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,0.9166650301804425
165,NASDAQ:PRPO,PRPO,"Precipio, Inc.",precipio,stock,['common'],172.18934911242602,13.8,100,1,false,0,USD,-0.7194244604316521,1857,20865749.91366906,USD,,-2.0892,44.02379229965437,0.0,Health services,Health Services,america,,0.39803660993698137
166,NASDAQ:LPTH,LPTH,"LightPath Technologies, Inc.",lightpath-technologies,stock,['common'],170.37037037037032,3.65,100,1,false,0,USD,0.5509641873278243,154330,156581125.77134988,USD,,-0.254,-48.01864801864802,0.0,Electronic technology,Electronic Technology,america,1.0,0.46149452698530413
167,NASDAQ:STRT,STRT,STRATTEC SECURITY CORPORATION,strattec-security,stock,['common'],168.84712685218648,74.39,100,1,false,0,USD,3.882139366010336,373357,310065271.68523943,USD,15.031015740235599,4.9491,399.30387409200966,0.0,Producer manufacturing,Producer Manufacturing,america,1.0,5.5609390639149705
168,NYSE:ACHR,ACHR,Archer Aviation Inc.,archer-aviation,stock,['common'],168.73239436619716,9.54,100,1,false,0,USD,-1.851851851851867,42454649,6048465558.333331,USD,,-1.2422,24.35296266975214,0.0,Electronic technology,Electronic Technology,america,1.333333,1.537735968721507
169,NASDAQ:PVLA,PVLA,"Palvella Therapeutics, Inc.",pieris-pharmaceuticals,stock,['common'],167.71501925545573,41.71,100,1,false,0,USD,1.9804400977995167,78029,461131804.996577,USD,,,,0.0,Health technology,Health Technology,america,1.041667,0.5020544410800709
170,NASDAQ:STRL,STRL,"Sterling Infrastructure, Inc.",sterling-construction,stock,['common'],167.42319402158873,289.86,100,1,false,0,USD,-4.238660015197062,691524,8817492088.79679,USD,31.514742976428636,9.1976,76.74096848578017,0.0,Industrial services,Industrial Services,america,1.0,1.090733065478148
171,AMEX:KULR,KULR,"KULR Technology Group, Inc.",kulr-technology,stock,['common'],166.73427991886408,5.26,100,1,false,0,USD,1.3487475915221463,1518132,203029432.601156,USD,,-1.0365,27.21718980408679,0.0,Producer manufacturing,Producer Manufacturing,america,,1.1623860685059049
172,NASDAQ:REAL,REAL,"The RealReal, Inc.",the-realreal,stock,['common'],166.66666666666666,6.56,100,1,false,0,USD,2.4999999999999885,6831599,755956530.1499999,USD,,-1.0597,-14.081171277855544,0.0,Retail trade,Retail Trade,america,1.428571,1.5386455124724538
173,NYSE:TPB,TPB,"Turning Point Brands, Inc.",turning-point-brands,stock,['common'],166.40326975476836,97.77,100,1,false,0,USD,1.0438197602314911,460651,1750176428.1470647,USD,40.880582037129955,2.3916,-0.2086288909288114,0.299710624224886,Consumer non-durables,Consumer Non-Durables,america,1.2,0.9758938948346058
174,NASDAQ:TSAT,TSAT,Telesat Corporation,telesat,stock,['common'],166.1596958174905,21.0,100,1,false,0,USD,-0.047596382674924144,102747,310698424.86149585,USD,,-5.580510649999999,-487.34147097537993,0.0,Communications,Communications,america,1.5,0.8960124320449563
175,NASDAQ:LITE,LITE,Lumentum Holdings Inc.,lumentum-hldgs,stock,['common'],166.14993058769087,115.03,100,1,false,0,USD,-1.0664831856884793,4315373,7983081944.597231,USD,,-6.4509,-22.74335946419057,0.0,Producer manufacturing,Producer Manufacturing,america,1.342105,2.203106402526405
176,NYSE:UI,UI,Ubiquiti Inc.,ubiquiti-networks,stock,['common'],164.5864148367277,465.09,100,1,false,0,USD,-0.8780716523518264,75586,28133872750.02843,USD,51.26257894562809,9.0727,56.77996854965524,0.511498049913685,Electronic technology,Electronic Technology,america,2.166667,0.7019274076344101
177,NASDAQ:YYGH,YYGH,YY Group Holding Limited,yy-limited,stock,['common'],163.8236357065414,2.19,100,1,false,0,USD,-2.232142857142869,395409,83762134.5,USD,,-0.1171,,0.0,Commercial services,Commercial Services,america,,0.9772378459736196
178,NASDAQ:COEP,COEP,"Coeptis Therapeutics Holdings, Inc.",coeptis-therapeutics,stock,['common'],163.33333333333331,11.06,100,1,false,0,USD,-0.8960573476702477,41248,38863045.22759857,USD,,-4.953,56.9962492185872,0.0,Health technology,Health Technology,america,,0.8687758407525054
179,NYSE:OPFI,OPFI,OppFi Inc.,oppfi,stock,['common'],163.28502415458942,10.9,100,1,false,0,USD,1.301115241635693,1356977,1596911852.4349444,USD,,-1.3295,-1787.1827411167512,0.0,Finance,Finance,america,1.333333,0.9850610098476555
180,NASDAQ:TATT,TATT,TAT Technologies Ltd.,tat-technologies,stock,['common'],163.28125,37.07,100,1,false,0,USD,0.16211834639287295,234396,465917792.6611727,USD,31.436567164179102,1.1792,84.25,0.0,Electronic technology,Electronic Technology,america,1.0,1.6553156028869649
181,NASDAQ:ENTO,ENTO,Entero Therapeutics Inc.,first-wave-biopharma,stock,['common'],162.37580993520518,0.6074,10000,1,false,0,USD,66.45656344203893,301680714,2894702.9421759387,USD,,-7.3159,85.1381987640728,0.0,Health technology,Health Technology,america,,2252.675000429357
182,NASDAQ:OUST,OUST,"Ouster, Inc.",ouster,stock,['common'],161.29334582942832,27.88,100,1,false,0,USD,8.062015503875962,4825870,1499803653.376744,USD,,-1.8097,38.13202967419917,0.0,Electronic technology,Electronic Technology,america,1.333333,1.7766722466820875
183,NASDAQ:BLBX,BLBX,Blackboxstocks Inc.,blackboxstocks,stock,['common'],161.02941176470583,7.1,100,1,false,0,USD,8.562691131498465,57741,25897065.443425074,USD,,-0.9958,12.480224995605548,0.0,Technology services,Technology Services,america,,1.1165707523089061
184,NASDAQ:TRVI,TRVI,"Trevi Therapeutics, Inc.",trevi-therapeutics,stock,['common'],159.7517730496454,7.325,100,1,false,0,USD,-1.2803234501347676,1406207,892015419.3396226,USD,,-0.4207,-8.45578757411704,0.0,Health technology,Health Technology,america,1.0,0.9665679940975173
185,NYSE:NET,NET,"Cloudflare, Inc.",cloudflare-inc,stock,['common'],159.54070442523542,201.17,100,1,false,0,USD,-1.6764418377321635,2065579,70104045841.59775,USD,,-0.3385,-11.937830687830694,0.0,Technology services,Technology Services,america,1.569444,0.57663134717231
186,AMEX:UUU,UUU,"Universal Safety Products, Inc.",universal-security-instruments,stock,['common'],158.8325652841782,3.37,100,1,false,0,USD,1.1799321463956494,21863,7794428.450475876,USD,15.565819861431871,0.2165,,0.0,Electronic technology,Electronic Technology,america,,0.35321810891066713
187,NYSE:AP,AP,Ampco-Pittsburgh Corporation,ampco-pittsburgh-series-a,stock,['common'],158.33333333333331,3.41,100,1,false,0,USD,-0.2923976608187072,62570,68522648.81578949,USD,15.860465116279071,0.215,,0.0,Non-energy minerals,Non-Energy Minerals,america,,0.9738582030082678
188,NYSE:CVNA,CVNA,Carvana Co.,carvana,stock,['common'],157.84167289021659,345.25,100,1,false,0,USD,-0.6646334445851083,2263068,74298987861.25345,USD,86.44649206269719,3.9938,26.035092148447355,0.0,Retail trade,Retail Trade,america,1.5,0.5683377907457698
189,NASDAQ:SIEB,SIEB,Siebert Financial Corp.,siebert-financial,stock,['common'],157.51633986928104,3.94,100,1,false,0,USD,-0.7556675062972354,62033,159215159.82871538,USD,8.64793678665496,0.4556,111.415313225058,0.0,Finance,Finance,america,,1.3191578043028451
190,NYSE:VST,VST,Vistra Corp.,vistra-energy,stock,['common'],156.51282051282053,200.08,100,1,false,0,USD,-1.0093014051058737,3686891,67893538960.48407,USD,31.744117787050406,6.3029,394.50023536795857,0.440085097961607,Utilities,Utilities,america,1.275,0.6834124409246437
191,NASDAQ:AMSC,AMSC,American Superconductor Corporation,american-superconductor-corporation,stock,['common'],155.6372549019608,52.15,100,1,false,0,USD,2.2749558737007187,1027369,2355142410.827613,USD,132.05874905039252,0.3949,,0.0,Producer manufacturing,Producer Manufacturing,america,1.25,0.62045878737533
192,NASDAQ:SNT,SNT,Senstar Technologies Corporation,senstar-technologies,stock,['common'],154.60317460317458,4.01,100,1,false,0,USD,-1.715686274509811,44166,93539875.34558824,USD,,,,0.0,Electronic technology,Electronic Technology,america,,1.014100418121827
193,NYSE:SEI,SEI,"Solaris Energy Infrastructure, Inc.",solaris-oilfield-infrastructure,stock,['common'],154.05857740585776,30.36,100,1,false,0,USD,1.2337445815271793,1241634,2051816217.363121,USD,51.36186770428016,0.5911,-8.780864197530873,1.60053351117039,Technology services,Technology Services,america,1.090909,0.5923017572695942
194,NASDAQ:TTMI,TTMI,"TTM Technologies, Inc.",ttm-technologies,stock,['common'],152.74787535410766,44.61,100,1,false,0,USD,-1.4796819787985904,2020772,4608804875.58856,USD,50.06172146784873,0.8911,449.0449784349969,0.0,Electronic technology,Electronic Technology,america,1.0,0.6291961195174091
195,NASDAQ:SRAD,SRAD,Sportradar Group AG,sportradar,stock,['common'],151.52057245080502,28.12,100,1,false,0,USD,1.7918552036199131,1461101,8743960815.092127,USD,72.81201450025894,0.3862,343.90804597701157,0.0,Technology services,Technology Services,america,1.166667,0.6617431428380043
196,NASDAQ:TIL,TIL,"Instil Bio, Inc.",instil-bio,stock,['common'],150.8849557522124,28.35,100,1,false,0,USD,1.304270144720393,135713,185973934.40593177,USD,,-11.9711,36.86461684510311,0.0,Health technology,Health Technology,america,1.375,0.7458364658761668
197,NASDAQ:CRMD,CRMD,CorMedix Inc.,cormedix,stock,['common'],149.8759305210918,10.07,100,1,false,0,USD,-2.516940948693125,4123462,751715368.5856729,USD,13.486005089058525,0.7467,,0.0,Health technology,Health Technology,america,1.142857,1.1820085828917994
198,AMEX:IDR,IDR,"Idaho Strategic Resources, Inc.",idaho-strategic-resources,stock,['common'],149.14744232698092,24.84,100,1,false,0,USD,0.852618757612671,720101,360313927.23507917,USD,38.39258114374034,0.647,61.99298948422636,0.0,Non-energy minerals,Non-Energy Minerals,america,1.0,1.7325250633546079
